Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Seattle,09/09/2018,1.0,Brad Allen,Seattle Seahawks 24 @ Denver Broncos 27,7,60,3,25,2,20,2,15
Oakland,09/16/2018,2.0,John Hussey,Oakland Raiders 19 @ Denver Broncos 20,6,35,3,20,3,15,0,0
Baltimore,09/23/2018,3.0,Ron Torbert,Denver Broncos 14 @ Baltimore Ravens 27,13,120,7,75,4,20,2,25
Kansas City,10/01/2018,4.0,Craig Wrolstad,Kansas City Chiefs 27 @ Denver Broncos 23,3,25,0,0,3,25,0,0
N.Y. Jets,10/07/2018,5.0,Clay Martin,Denver Broncos 16 @ New York Jets 34,6,45,3,25,1,5,2,15
LA Rams,10/14/2018,6.0,Shawn Smith,Los Angeles Rams 23 @ Denver Broncos 20,6,61,4,45,2,16,0,0
Arizona,10/18/2018,7.0,Alex Kemp,Denver Broncos 45 @ Arizona Cardinals 10,5,50,2,20,2,20,1,10
Kansas City,10/28/2018,8.0,Shawn Hochuli,Denver Broncos 23 @ Kansas City Chiefs 30,10,83,5,40,5,43,0,0
Houston,11/04/2018,9.0,Clay Martin,Houston Texans 19 @ Denver Broncos 17,8,50,5,35,2,10,1,5
LA Chargers,11/18/2018,11.0,Pete Morelli,Denver Broncos 23 @ Los Angeles Chargers 22,7,43,2,15,3,16,2,12
Pittsburgh,11/25/2018,12.0,Tony Corrente,Pittsburgh Steelers 17 @ Denver Broncos 24,6,50,4,30,2,20,0,0
Cincinnati,12/02/2018,13.0,Ron Torbert,Denver Broncos 24 @ Cincinnati Bengals 10,7,60,3,25,3,25,1,10
San Francisco,12/09/2018,14.0,Shawn Smith,Denver Broncos 14 @ San Francisco 49ers 20,11,62,1,15,10,47,0,0
Cleveland,12/15/2018,15.0,Clay Martin,Cleveland Browns 17 @ Denver Broncos 16,8,51,1,6,4,20,3,25
Oakland,12/24/2018,16.0,Carl Cheffers,Denver Broncos 14 @ Oakland Raiders 27,11,91,6,45,3,26,2,20
LA Chargers,12/30/2018,17.0,John Parry,Los Angeles Chargers 23 @ Denver Broncos 9,11,99,6,55,3,24,2,20
Totals,,,,,125,985,55,476,52,352,18,157
