Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Diego,09/13/2010,1,Pete Morelli,San Diego Chargers 14 @ Kansas City Chiefs 21,3,35,1,10,0,0,2,25
Cleveland,09/19/2010,2,Carl Cheffers,Kansas City Chiefs 16 @ Cleveland Browns 14,4,30,0,0,2,17,2,13
San Francisco,09/26/2010,3,Clete Blakeman,San Francisco 49ers 10 @ Kansas City Chiefs 31,7,40,4,25,2,10,1,5
Indianapolis,10/10/2010,5,Terry McAulay,Kansas City Chiefs 9 @ Indianapolis Colts 19,4,38,1,10,2,28,1,0
Houston,10/17/2010,6,Ron Winter,Kansas City Chiefs 31 @ Houston Texans 35,5,35,3,15,0,0,2,20
Jacksonville,10/24/2010,7,Jerome Boger,Jacksonville Jaguars 20 @ Kansas City Chiefs 42,7,92,4,32,3,60,0,0
Buffalo,10/31/2010,8,Al Riveron,Buffalo Bills 10 @ Kansas City Chiefs 13,5,50,0,0,3,35,2,15
Oakland,11/07/2010,9,Jeff Triplette,Kansas City Chiefs 20 @ Oakland Raiders 23,12,100,6,45,1,5,5,50
Denver,11/14/2010,10,Mike Carey,Kansas City Chiefs 29 @ Denver Broncos 49,6,40,5,35,0,0,1,5
Arizona,11/21/2010,11,Walt Coleman,Arizona Cardinals 13 @ Kansas City Chiefs 31,5,23,3,20,1,3,1,0
Seattle,11/28/2010,12,Tony Corrente,Kansas City Chiefs 42 @ Seattle Seahawks 24,5,50,3,29,2,21,0,0
Denver,12/05/2010,13,Carl Cheffers,Denver Broncos 6 @ Kansas City Chiefs 10,8,60,7,50,0,0,1,10
San Diego,12/12/2010,14,Walt Anderson,Kansas City Chiefs 0 @ San Diego Chargers 31,2,15,2,15,0,0,0,0
St. Louis,12/19/2010,15,Ron Winter,Kansas City Chiefs 27 @ St. Louis Rams 13,5,40,3,20,1,15,1,5
Tennessee,12/26/2010,16,Scott Green,Tennessee Titans 14 @ Kansas City Chiefs 34,7,84,4,39,3,45,0,0
Oakland,01/02/2011,17,Bill Leavy,Oakland Raiders 31 @ Kansas City Chiefs 10,5,39,3,19,2,20,0,0
Baltimore,01/09/2011,Wildcard Weekend,Mike Carey,Baltimore Ravens 30 @ Kansas City Chiefs 7,5,40,2,15,2,20,1,5
Totals,,,,,95,811,51,379,24,279,20,153
