Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Denver,09/05/2013,1.0,Walt Coleman,Baltimore Ravens 27 @ Denver Broncos 49,7,53,3,20,2,10,2,23
Cleveland,09/15/2013,2.0,Bill Vinovich,Cleveland Browns 6 @ Baltimore Ravens 14,3,41,1,10,1,21,1,10
Houston,09/22/2013,3.0,John Parry,Houston Texans 9 @ Baltimore Ravens 30,10,87,4,45,2,10,4,32
Buffalo,09/29/2013,4.0,Jerome Boger,Baltimore Ravens 20 @ Buffalo Bills 23,8,59,5,33,3,26,0,0
Miami,10/06/2013,5.0,Carl Cheffers,Baltimore Ravens 26 @ Miami Dolphins 23,6,64,2,19,1,5,3,40
Green Bay,10/13/2013,6.0,Gene Steratore,Green Bay Packers 19 @ Baltimore Ravens 17,6,40,6,40,0,0,0,0
Pittsburgh,10/20/2013,7.0,Bill Leavy,Baltimore Ravens 16 @ Pittsburgh Steelers 19,9,67,3,20,3,32,3,15
Cleveland,11/03/2013,9.0,Scott Green,Baltimore Ravens 18 @ Cleveland Browns 24,9,80,3,20,5,51,1,9
Cincinnati,11/10/2013,10.0,Walt Coleman,Cincinnati Bengals 17 @ Baltimore Ravens 20,8,65,4,35,3,25,1,5
Chicago,11/17/2013,11.0,Gene Steratore,Baltimore Ravens 20 @ Chicago Bears 23,5,46,2,15,3,31,0,0
N.Y. Jets,11/24/2013,12.0,Jeff Triplette,New York Jets 3 @ Baltimore Ravens 19,5,41,2,16,0,0,3,25
Pittsburgh,11/28/2013,13.0,Clete Blakeman,Pittsburgh Steelers 20 @ Baltimore Ravens 22,9,55,6,40,3,15,0,0
Minnesota,12/08/2013,14.0,Pete Morelli,Minnesota Vikings 26 @ Baltimore Ravens 29,5,45,3,25,1,10,1,10
Detroit,12/16/2013,15.0,Carl Cheffers,Baltimore Ravens 18 @ Detroit Lions 16,7,60,2,10,4,40,1,10
New England,12/22/2013,16.0,Ron Winter,New England Patriots 41 @ Baltimore Ravens 7,9,83,1,10,4,52,4,21
Cincinnati,12/29/2013,17.0,Scott Green,Baltimore Ravens 17 @ Cincinnati Bengals 34,6,56,2,10,3,36,1,10
Totals,,,,,112,942,49,368,38,364,25,210
