Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Tennessee,09/14/2020,1.0,Scott Novak,Tennessee Titans 16 @ Denver Broncos 14,5,56,0,0,4,50,1,6
Pittsburgh,09/20/2020,2.0,Adrian Hill,Denver Broncos 21 @ Pittsburgh Steelers 26,4,30,2,15,2,15,0,0
Tampa Bay,09/27/2020,3.0,Land Clark,Tampa Bay Buccaneers 28 @ Denver Broncos 10,4,30,4,30,0,0,0,0
N.Y. Jets,10/01/2020,4.0,Jerome Boger,Denver Broncos 37 @ New York Jets 28,8,94,4,30,1,38,3,26
New England,10/18/2020,6.0,Scott Novak,Denver Broncos 18 @ New England Patriots 12,2,20,1,5,0,0,1,15
Kansas City,10/25/2020,7.0,Brad Rogers,Kansas City Chiefs 43 @ Denver Broncos 16,5,34,4,29,1,5,0,0
LA Chargers,11/01/2020,8.0,Carl Cheffers,Los Angeles Chargers 30 @ Denver Broncos 31,8,70,5,35,3,35,0,0
Atlanta,11/08/2020,9.0,Jerome Boger,Denver Broncos 27 @ Atlanta Falcons 34,5,65,1,11,3,44,1,10
Las Vegas,11/15/2020,10.0,Tony Corrente,Denver Broncos 12 @ Las Vegas Raiders 37,7,37,6,35,0,0,1,2
Miami,11/22/2020,11.0,Land Clark,Miami Dolphins 13 @ Denver Broncos 20,8,70,3,15,3,35,2,20
New Orleans,11/29/2020,12.0,Craig Wrolstad,New Orleans Saints 31 @ Denver Broncos 3,2,10,1,5,1,5,0,0
Kansas City,12/06/2020,13.0,Alex Kemp,Denver Broncos 16 @ Kansas City Chiefs 22,4,31,2,9,1,15,1,7
Carolina,12/13/2020,14.0,Shawn Hochuli,Denver Broncos 32 @ Carolina Panthers 27,2,18,0,0,1,13,1,5
Buffalo,12/19/2020,15.0,Clete Blakeman,Buffalo Bills 48 @ Denver Broncos 19,7,33,1,2,5,26,1,5
LA Chargers,12/27/2020,16.0,Shawn Hochuli,Denver Broncos 16 @ Los Angeles Chargers 19,6,44,3,24,1,5,2,15
Las Vegas,01/03/2021,17.0,Scott Novak,Las Vegas Raiders 32 @ Denver Broncos 31,4,28,2,15,1,5,1,8
Totals,,,,,81,670,39,260,27,291,15,119
