Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Giants,09/11/2016,1,Ron Torbert,New York Giants 20 @ Dallas Cowboys 19,6,50,3,25,1,5,2,20
Washington,09/18/2016,2,Bill Vinovich,Dallas Cowboys 27 @ Washington Redskins 23,6,39,2,15,3,19,1,5
Chicago,09/25/2016,3,Craig Wrolstad,Chicago Bears 17 @ Dallas Cowboys 31,4,45,2,25,1,5,1,15
San Francisco,10/02/2016,4,Terry McAulay,Dallas Cowboys 24 @ San Francisco 49ers 17,6,45,6,45,0,0,0,0
Cincinnati,10/09/2016,5,Tony Corrente,Cincinnati Bengals 14 @ Dallas Cowboys 28,7,45,3,15,4,30,0,0
Green Bay,10/16/2016,6,Brad Allen,Dallas Cowboys 30 @ Green Bay Packers 16,7,60,1,10,5,35,1,15
Philadelphia,10/30/2016,8,Jerome Boger,Philadelphia Eagles 23 @ Dallas Cowboys 29,11,84,3,20,4,29,4,35
Cleveland,11/06/2016,9,Jeff Triplette,Dallas Cowboys 35 @ Cleveland Browns 10,4,38,2,20,2,18,0,0
Pittsburgh,11/13/2016,10,Clete Blakeman,Dallas Cowboys 35 @ Pittsburgh Steelers 30,10,98,5,40,5,58,0,0
Baltimore,11/20/2016,11,John Parry,Baltimore Ravens 17 @ Dallas Cowboys 27,5,45,3,25,1,15,1,5
Washington,11/24/2016,12,Craig Wrolstad,Washington Redskins 26 @ Dallas Cowboys 31,3,25,2,20,1,5,0,0
Minnesota,12/01/2016,13,Tony Corrente,Dallas Cowboys 17 @ Minnesota Vikings 15,10,78,5,49,4,19,1,10
N.Y. Giants,12/11/2016,14,Carl Cheffers,Dallas Cowboys 7 @ New York Giants 10,5,54,1,10,1,15,3,29
Tampa Bay,12/18/2016,15,Terry McAulay,Tampa Bay Buccaneers 20 @ Dallas Cowboys 26,8,91,5,60,3,31,0,0
Detroit,12/26/2016,16,John Hussey,Detroit Lions 21 @ Dallas Cowboys 42,8,47,5,25,0,0,3,22
Philadelphia,01/01/2017,17,Walt Coleman,Dallas Cowboys 13 @ Philadelphia Eagles 27,5,35,1,5,4,30,0,0
Green Bay,01/15/2017,Divisional Playoffs,Tony Corrente,Green Bay Packers 34 @ Dallas Cowboys 31,6,50,3,30,3,20,0,0
Totals,,,,,111,929,52,439,42,334,17,156
