Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Francisco,09/08/2019,1.0,Alex Kemp,San Francisco 49ers 31 @ Tampa Bay Buccaneers 17,8,87,4,35,4,52,0,0
Carolina,09/12/2019,2.0,Jerome Boger,Tampa Bay Buccaneers 20 @ Carolina Panthers 14,12,66,6,30,5,26,1,10
N.Y. Giants,09/22/2019,3.0,Bill Vinovich,New York Giants 32 @ Tampa Bay Buccaneers 31,4,30,2,10,1,10,1,10
LA Rams,09/29/2019,4.0,Brad Rogers,Tampa Bay Buccaneers 55 @ Los Angeles Rams 40,12,99,2,15,8,55,2,29
New Orleans,10/06/2019,5.0,Brad Allen,Tampa Bay Buccaneers 24 @ New Orleans Saints 31,4,30,2,10,2,20,0,0
Carolina,10/13/2019,6.0,Walt Anderson,Carolina Panthers 37 @ Tampa Bay Buccaneers 26,9,70,2,20,3,25,4,25
Tennessee,10/27/2019,8.0,Adrian Hill,Tampa Bay Buccaneers 23 @ Tennessee Titans 27,9,87,4,30,4,47,1,10
Seattle,11/03/2019,9.0,John Hussey,Tampa Bay Buccaneers 34 @ Seattle Seahawks 40,11,82,5,24,6,58,0,0
Arizona,11/10/2019,10.0,Craig Wrolstad,Arizona Cardinals 27 @ Tampa Bay Buccaneers 30,9,94,7,51,2,43,0,0
New Orleans,11/17/2019,11.0,Brad Rogers,New Orleans Saints 34 @ Tampa Bay Buccaneers 17,7,55,3,25,3,15,1,15
Atlanta,11/24/2019,12.0,Clay Martin,Tampa Bay Buccaneers 35 @ Atlanta Falcons 22,8,51,3,16,3,25,2,10
Jacksonville,12/01/2019,13.0,Walt Anderson,Tampa Bay Buccaneers 28 @ Jacksonville Jaguars 11,8,44,5,31,3,13,0,0
Indianapolis,12/08/2019,14.0,Tony Corrente,Indianapolis Colts 35 @ Tampa Bay Buccaneers 38,6,104,2,26,4,78,0,0
Detroit,12/15/2019,15.0,Adrian Hill,Tampa Bay Buccaneers 38 @ Detroit Lions 17,9,70,5,40,3,25,1,5
Houston,12/21/2019,16.0,Scott Novak,Houston Texans 23 @ Tampa Bay Buccaneers 20,6,45,2,20,3,15,1,10
Atlanta,12/29/2019,17.0,Carl Cheffers,Atlanta Falcons 28 @ Tampa Bay Buccaneers 22,12,97,5,45,5,40,2,12
Totals,,,,,134,1111,59,428,59,547,16,136
