Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Tampa Bay,09/12/2010,1.0,Jeff Triplette,Cleveland Browns 14 @ Tampa Bay Buccaneers 17,5,47,2,15,1,16,2,16
Kansas City,09/19/2010,2.0,Carl Cheffers,Kansas City Chiefs 16 @ Cleveland Browns 14,9,78,5,45,2,20,2,13
Baltimore,09/26/2010,3.0,Scott Green,Cleveland Browns 17 @ Baltimore Ravens 24,8,60,4,35,2,10,2,15
Cincinnati,10/03/2010,4.0,Jerome Boger,Cincinnati Bengals 20 @ Cleveland Browns 23,7,44,1,15,5,24,1,5
Atlanta,10/10/2010,5.0,John Parry,Atlanta Falcons 20 @ Cleveland Browns 10,7,58,3,15,2,23,2,20
Pittsburgh,10/17/2010,6.0,Walt Anderson,Cleveland Browns 10 @ Pittsburgh Steelers 28,4,46,2,15,1,26,1,5
New Orleans,10/24/2010,7.0,Walt Coleman,Cleveland Browns 30 @ New Orleans Saints 17,4,30,1,5,2,20,1,5
New England,11/07/2010,9.0,Clete Blakeman,New England Patriots 14 @ Cleveland Browns 34,4,28,2,10,2,18,0,0
N.Y. Jets,11/14/2010,10.0,Terry McAulay,New York Jets 26 @ Cleveland Browns 20,4,52,1,10,2,32,1,10
Jacksonville,11/21/2010,11.0,Pete Morelli,Cleveland Browns 20 @ Jacksonville Jaguars 24,5,45,2,15,2,20,1,10
Carolina,11/28/2010,12.0,Jeff Triplette,Carolina Panthers 23 @ Cleveland Browns 24,5,46,3,26,2,20,0,0
Miami,12/05/2010,13.0,Al Riveron,Cleveland Browns 13 @ Miami Dolphins 10,4,45,1,10,2,30,1,5
Buffalo,12/12/2010,14.0,Scott Green,Cleveland Browns 6 @ Buffalo Bills 13,2,10,0,0,2,10,0,0
Cincinnati,12/19/2010,15.0,Jerome Boger,Cleveland Browns 17 @ Cincinnati Bengals 19,3,25,1,5,1,5,1,15
Baltimore,12/26/2010,16.0,John Parry,Baltimore Ravens 20 @ Cleveland Browns 10,2,20,2,20,0,0,0,0
Pittsburgh,01/02/2011,17.0,Ron Winter,Pittsburgh Steelers 41 @ Cleveland Browns 9,6,46,3,20,2,16,1,10
Totals,,,,,79,680,33,261,30,290,16,129
