Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Washington,09/12/2016,1,Craig Wrolstad,Pittsburgh Steelers 38 @ Washington Redskins 16,4,81,2,25,2,56,0,0
Cincinnati,09/18/2016,2,Pete Morelli,Cincinnati Bengals 16 @ Pittsburgh Steelers 24,5,54,1,5,3,44,1,5
Philadelphia,09/25/2016,3,Brad Allen,Pittsburgh Steelers 3 @ Philadelphia Eagles 34,7,77,2,15,4,54,1,8
Kansas City,10/02/2016,4,Ron Torbert,Kansas City Chiefs 14 @ Pittsburgh Steelers 43,9,68,5,45,3,15,1,8
N.Y. Jets,10/09/2016,5,John Parry,New York Jets 13 @ Pittsburgh Steelers 31,1,10,1,10,0,0,0,0
Miami,10/16/2016,6,Ed Hochuli,Pittsburgh Steelers 15 @ Miami Dolphins 30,6,65,3,25,2,30,1,10
New England,10/23/2016,7,Craig Wrolstad,New England Patriots 27 @ Pittsburgh Steelers 16,10,85,7,55,1,15,2,15
Baltimore,11/06/2016,9,John Hussey,Pittsburgh Steelers 14 @ Baltimore Ravens 21,13,99,6,40,3,29,4,30
Dallas,11/13/2016,10,Clete Blakeman,Dallas Cowboys 35 @ Pittsburgh Steelers 30,4,40,1,5,3,35,0,0
Cleveland,11/20/2016,11,Brad Allen,Pittsburgh Steelers 24 @ Cleveland Browns 9,8,70,4,30,4,40,0,0
Indianapolis,11/24/2016,12,Walt Coleman,Pittsburgh Steelers 28 @ Indianapolis Colts 7,7,67,5,47,1,15,1,5
N.Y. Giants,12/04/2016,13,Terry McAulay,New York Giants 14 @ Pittsburgh Steelers 24,12,115,4,35,4,40,4,40
Buffalo,12/11/2016,14,Pete Morelli,Pittsburgh Steelers 27 @ Buffalo Bills 20,6,45,3,20,2,15,1,10
Cincinnati,12/18/2016,15,Bill Vinovich,Pittsburgh Steelers 24 @ Cincinnati Bengals 20,7,104,5,50,2,54,0,0
Baltimore,12/25/2016,16,John Parry,Baltimore Ravens 27 @ Pittsburgh Steelers 31,4,45,2,15,2,30,0,0
Cleveland,01/01/2017,17,John Hussey,Cleveland Browns 24 @ Pittsburgh Steelers 27,9,43,3,16,3,8,3,19
Miami,01/08/2017,Wildcard Weekend,Craig Wrolstad,Miami Dolphins 12 @ Pittsburgh Steelers 30,6,60,3,30,2,20,1,10
Kansas City,01/15/2017,Divisional Playoffs,Carl Cheffers,Pittsburgh Steelers 18 @ Kansas City Chiefs 16,4,53,1,5,3,48,0,0
New England,01/22/2017,Conference Championships,Terry McAulay,Pittsburgh Steelers 17 @ New England Patriots 36,3,19,1,0,2,19,0,0
Totals,,,,,125,1200,59,473,46,567,20,160
