Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Chicago,09/10/2023,1,Craig Wrolstad,Green Bay Packers 38 @ Chicago Bears 20,9,90,3,20,5,55,1,15
Atlanta,09/17/2023,2,Tra Blake,Green Bay Packers 24 @ Atlanta Falcons 25,7,40,2,9,3,11,2,20
New Orleans,09/24/2023,3,Brad Rogers,New Orleans Saints 17 @ Green Bay Packers 18,11,90,7,45,1,15,3,30
Detroit,09/28/2023,4,Alan Eck,Detroit Lions 34 @ Green Bay Packers 20,4,31,0,0,0,0,4,31
Las Vegas,10/09/2023,5,Brad Allen,Green Bay Packers 13 @ Las Vegas Raiders 17,3,18,2,13,1,5,0,0
Denver,10/22/2023,7,Alex Kemp,Green Bay Packers 17 @ Denver Broncos 19,7,56,4,25,3,31,0,0
Minnesota,10/29/2023,8,Shawn Hochuli,Minnesota Vikings 24 @ Green Bay Packers 10,11,99,5,34,4,50,2,15
LA Rams,11/05/2023,9,Clete Blakeman,Los Angeles Rams 3 @ Green Bay Packers 20,8,57,5,29,2,20,1,8
Pittsburgh,11/12/2023,10,Scott Novak,Green Bay Packers 19 @ Pittsburgh Steelers 23,5,32,2,5,3,27,0,0
LA Chargers,11/19/2023,11,John Hussey,Los Angeles Chargers 20 @ Green Bay Packers 23,7,46,3,19,2,9,2,18
Detroit,11/23/2023,12,Carl Cheffers,Green Bay Packers 29 @ Detroit Lions 22,7,60,4,25,3,35,0,0
Kansas City,12/03/2023,13,Brad Allen,Kansas City Chiefs 19 @ Green Bay Packers 27,7,63,3,21,3,37,1,5
N.Y. Giants,12/11/2023,14,Land Clark,Green Bay Packers 22 @ New York Giants 24,4,39,1,5,1,13,2,21
Tampa Bay,12/17/2023,15,Tra Blake,Tampa Bay Buccaneers 34 @ Green Bay Packers 20,4,31,3,20,1,11,0,0
Carolina,12/24/2023,16,Alex Kemp,Green Bay Packers 33 @ Carolina Panthers 30,6,67,1,5,4,47,1,15
Minnesota,12/31/2023,17,Clay Martin,Green Bay Packers 33 @ Minnesota Vikings 10,4,32,1,7,3,25,0,0
Chicago,01/07/2024,18,Carl Cheffers,Chicago Bears 9 @ Green Bay Packers 17,1,5,0,0,1,5,0,0
Dallas,01/14/2024,Wildcard Weekend,Ron Torbert,Green Bay Packers 48 @ Dallas Cowboys 32,7,66,2,15,5,51,0,0
San Francisco,01/20/2024,Divisional Playoffs,Alex Kemp,Green Bay Packers 21 @ San Francisco 49ers 24,1,5,1,5,0,0,0,0
Totals,,,,,113,927,49,302,45,447,19,178
