Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New Orleans,09/08/2024,1.0,Alan Eck,Carolina Panthers 10 @ New Orleans Saints 47,6,80,3,24,2,46,1,10
LA Chargers,09/15/2024,2.0,Brad Rogers,Los Angeles Chargers 26 @ Carolina Panthers 3,9,90,3,30,3,25,3,35
Las Vegas,09/22/2024,3.0,Bill Vinovich,Carolina Panthers 36 @ Las Vegas Raiders 22,7,51,3,25,3,26,1,0
Cincinnati,09/29/2024,4.0,Adrian Hill,Cincinnati Bengals 34 @ Carolina Panthers 24,6,37,2,10,4,27,0,0
Chicago,10/06/2024,5.0,Tra Blake,Carolina Panthers 10 @ Chicago Bears 36,4,18,2,10,2,8,0,0
Atlanta,10/13/2024,6.0,Clay Martin,Atlanta Falcons 38 @ Carolina Panthers 20,10,74,6,39,2,15,2,20
Washington,10/20/2024,7.0,Carl Cheffers,Carolina Panthers 7 @ Washington Commanders 40,6,59,0,0,4,44,2,15
Denver,10/27/2024,8.0,Alex Kemp,Carolina Panthers 14 @ Denver Broncos 28,8,49,6,45,1,4,1,0
New Orleans,11/03/2024,9.0,Ron Torbert,New Orleans Saints 22 @ Carolina Panthers 23,6,55,3,15,2,30,1,10
N.Y. Giants,11/10/2024,10.0,Shawn Hochuli,New York Giants 17 @ Carolina Panthers 20,10,87,5,30,1,43,4,14
Kansas City,11/24/2024,12.0,Shawn Smith,Kansas City Chiefs 30 @ Carolina Panthers 27,9,53,4,20,4,28,1,5
Tampa Bay,12/01/2024,13.0,Tra Blake,Tampa Bay Buccaneers 26 @ Carolina Panthers 23,7,62,3,15,2,17,2,30
Philadelphia,12/08/2024,14.0,Carl Cheffers,Carolina Panthers 16 @ Philadelphia Eagles 22,7,43,5,37,0,0,2,6
Dallas,12/15/2024,15.0,Bill Vinovich,Dallas Cowboys 30 @ Carolina Panthers 14,8,65,5,25,1,15,2,25
Arizona,12/22/2024,16.0,Adrian Hill,Arizona Cardinals 30 @ Carolina Panthers 36,9,64,3,20,4,39,2,5
Tampa Bay,12/29/2024,17.0,Clay Martin,Carolina Panthers 14 @ Tampa Bay Buccaneers 48,4,30,1,5,3,25,0,0
Atlanta,01/05/2025,18.0,Land Clark,Carolina Panthers 44 @ Atlanta Falcons 38,2,30,1,15,0,0,1,15
Totals,,,,,118,947,55,365,38,392,25,190
