Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Diego,09/08/2014,1,Bill Vinovich,San Diego Chargers 17 @ Arizona Cardinals 18,5,23,4,18,1,5,0,0
N.Y. Giants,09/14/2014,2,John Parry,Arizona Cardinals 25 @ New York Giants 14,7,71,1,15,5,46,1,10
San Francisco,09/21/2014,3,Gene Steratore,San Francisco 49ers 14 @ Arizona Cardinals 23,5,36,4,31,1,5,0,0
Denver,10/05/2014,5,Bill Leavy,Arizona Cardinals 20 @ Denver Broncos 41,3,15,1,5,1,5,1,5
Washington,10/12/2014,6,Ed Hochuli,Washington Redskins 20 @ Arizona Cardinals 30,14,108,5,30,6,48,3,30
Oakland,10/19/2014,7,Clete Blakeman,Arizona Cardinals 24 @ Oakland Raiders 13,6,43,4,25,2,18,0,0
Philadelphia,10/26/2014,8,Walt Anderson,Philadelphia Eagles 20 @ Arizona Cardinals 24,10,95,5,35,4,50,1,10
Dallas,11/02/2014,9,Craig Wrolstad,Arizona Cardinals 28 @ Dallas Cowboys 17,6,62,3,30,3,32,0,0
St. Louis,11/09/2014,10,Ron Torbert,St. Louis Rams 14 @ Arizona Cardinals 31,5,35,2,20,3,15,0,0
Detroit,11/16/2014,11,Jerome Boger,Detroit Lions 6 @ Arizona Cardinals 14,4,35,3,20,1,15,0,0
Seattle,11/23/2014,12,Gene Steratore,Arizona Cardinals 3 @ Seattle Seahawks 19,3,25,3,25,0,0,0,0
Atlanta,11/30/2014,13,Terry McAulay,Arizona Cardinals 18 @ Atlanta Falcons 29,5,34,3,25,1,5,1,4
Kansas City,12/07/2014,14,Craig Wrolstad,Kansas City Chiefs 14 @ Arizona Cardinals 17,6,40,4,20,2,20,0,0
St. Louis,12/11/2014,15,Walt Coleman,Arizona Cardinals 12 @ St. Louis Rams 6,8,59,3,25,1,5,4,29
Seattle,12/21/2014,16,Walt Anderson,Seattle Seahawks 35 @ Arizona Cardinals 6,1,5,1,5,0,0,0,0
San Francisco,12/28/2014,17,Carl Cheffers,Arizona Cardinals 17 @ San Francisco 49ers 20,3,21,1,6,1,5,1,10
Carolina,01/03/2015,Wildcard Weekend,Ed Hochuli,Arizona Cardinals 16 @ Carolina Panthers 27,7,38,0,0,6,33,1,5
Totals,,,,,98,745,47,335,38,307,13,103
