Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Philadelphia,09/06/2018,1.0,John Hussey,Atlanta Falcons 12 @ Philadelphia Eagles 18,15,135,4,42,7,48,4,45
Carolina,09/16/2018,2.0,Bill Vinovich,Carolina Panthers 24 @ Atlanta Falcons 31,2,26,0,0,1,16,1,10
New Orleans,09/23/2018,3.0,Walt Anderson,New Orleans Saints 43 @ Atlanta Falcons 37,5,54,3,29,2,25,0,0
Cincinnati,09/30/2018,4.0,Shawn Smith,Cincinnati Bengals 37 @ Atlanta Falcons 36,10,95,4,30,5,56,1,9
Pittsburgh,10/07/2018,5.0,John Parry,Atlanta Falcons 17 @ Pittsburgh Steelers 41,7,75,3,15,3,45,1,15
Tampa Bay,10/14/2018,6.0,Walt Coleman,Tampa Bay Buccaneers 29 @ Atlanta Falcons 34,5,30,3,20,2,10,0,0
N.Y. Giants,10/22/2018,7.0,Tony Corrente,New York Giants 20 @ Atlanta Falcons 23,5,29,5,29,0,0,0,0
Washington,11/04/2018,9.0,Walt Anderson,Atlanta Falcons 38 @ Washington Redskins 14,7,50,5,40,2,10,0,0
Cleveland,11/11/2018,10.0,Pete Morelli,Atlanta Falcons 16 @ Cleveland Browns 28,1,5,0,0,1,5,0,0
Dallas,11/18/2018,11.0,Craig Wrolstad,Dallas Cowboys 22 @ Atlanta Falcons 19,2,15,1,10,1,5,0,0
New Orleans,11/22/2018,12.0,John Hussey,Atlanta Falcons 17 @ New Orleans Saints 31,2,26,0,0,1,16,1,10
Baltimore,12/02/2018,13.0,Brad Allen,Baltimore Ravens 26 @ Atlanta Falcons 16,8,82,3,25,5,57,0,0
Green Bay,12/09/2018,14.0,Walt Coleman,Atlanta Falcons 20 @ Green Bay Packers 34,13,101,5,40,8,61,0,0
Arizona,12/16/2018,15.0,Shawn Smith,Arizona Cardinals 14 @ Atlanta Falcons 40,6,50,3,20,2,20,1,10
Carolina,12/23/2018,16.0,Pete Morelli,Atlanta Falcons 24 @ Carolina Panthers 10,4,41,1,15,2,16,1,10
Tampa Bay,12/30/2018,17.0,Brad Allen,Atlanta Falcons 34 @ Tampa Bay Buccaneers 32,9,85,6,65,2,10,1,10
Totals,,,,,101,899,46,380,44,400,11,119
