Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Arizona,09/13/2020,1.0,Carl Cheffers,Arizona Cardinals 24 @ San Francisco 49ers 20,5,53,1,5,4,48,0,0
N.Y. Jets,09/20/2020,2.0,Ron Torbert,San Francisco 49ers 31 @ New York Jets 13,5,59,3,25,2,34,0,0
N.Y. Giants,09/27/2020,3.0,Clay Martin,San Francisco 49ers 36 @ New York Giants 9,6,45,4,35,2,10,0,0
Philadelphia,10/04/2020,4.0,Bill Vinovich,Philadelphia Eagles 25 @ San Francisco 49ers 20,6,42,2,15,4,27,0,0
Miami,10/11/2020,5.0,Land Clark,Miami Dolphins 43 @ San Francisco 49ers 17,7,75,1,10,5,60,1,5
LA Rams,10/18/2020,6.0,Carl Cheffers,Los Angeles Rams 16 @ San Francisco 49ers 24,7,63,2,16,3,27,2,20
New England,10/25/2020,7.0,Shawn Smith,San Francisco 49ers 33 @ New England Patriots 6,6,65,4,35,2,30,0,0
Seattle,11/01/2020,8.0,Craig Wrolstad,San Francisco 49ers 27 @ Seattle Seahawks 37,6,36,2,9,4,27,0,0
Green Bay,11/05/2020,9.0,Bill Vinovich,Green Bay Packers 34 @ San Francisco 49ers 17,4,33,2,20,2,13,0,0
New Orleans,11/15/2020,10.0,Brad Rogers,San Francisco 49ers 13 @ New Orleans Saints 27,6,51,4,35,2,16,0,0
LA Rams,11/29/2020,12.0,Scott Novak,San Francisco 49ers 23 @ Los Angeles Rams 20,5,40,4,25,1,15,0,0
Buffalo,12/07/2020,13.0,Tony Corrente,Buffalo Bills 34 @ San Francisco 49ers 24,7,43,3,14,4,29,0,0
Washington,12/13/2020,14.0,Carl Cheffers,Washington Football Team 23 @ San Francisco 49ers 15,5,35,5,35,0,0,0,0
Dallas,12/20/2020,15.0,Land Clark,San Francisco 49ers 33 @ Dallas Cowboys 41,4,39,4,39,0,0,0,0
Arizona,12/26/2020,16.0,Clete Blakeman,San Francisco 49ers 20 @ Arizona Cardinals 12,4,27,2,10,2,17,0,0
Seattle,01/03/2021,17.0,Tony Corrente,Seattle Seahawks 26 @ San Francisco 49ers 23,2,25,1,10,1,15,0,0
Totals,,,,,85,731,44,338,38,368,3,25
