Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New Orleans,09/08/2013,1.0,Gene Steratore,Atlanta Falcons 17 @ New Orleans Saints 23,2,19,2,19,0,0,0,0
St. Louis,09/15/2013,2.0,Scott Green,St. Louis Rams 24 @ Atlanta Falcons 31,7,53,4,30,2,13,1,10
Miami,09/22/2013,3.0,Ron Winter,Atlanta Falcons 23 @ Miami Dolphins 27,7,59,4,29,0,0,3,30
New England,09/29/2013,4.0,Walt Coleman,New England Patriots 30 @ Atlanta Falcons 23,6,55,3,30,3,25,0,0
N.Y. Jets,10/07/2013,5.0,Bill Leavy,New York Jets 30 @ Atlanta Falcons 28,4,46,3,31,0,0,1,15
Tampa Bay,10/20/2013,7.0,Walt Anderson,Tampa Bay Buccaneers 23 @ Atlanta Falcons 31,9,101,3,24,5,72,1,5
Arizona,10/27/2013,8.0,Mike Carey,Atlanta Falcons 13 @ Arizona Cardinals 27,10,55,6,30,3,25,1,0
Carolina,11/03/2013,9.0,Tony Corrente,Atlanta Falcons 10 @ Carolina Panthers 34,7,59,2,15,5,44,0,0
Seattle,11/10/2013,10.0,Bill Vinovich,Seattle Seahawks 33 @ Atlanta Falcons 10,1,15,0,0,1,15,0,0
Tampa Bay,11/17/2013,11.0,Ed Hochuli,Atlanta Falcons 28 @ Tampa Bay Buccaneers 41,7,45,3,15,4,30,0,0
New Orleans,11/21/2013,12.0,Ron Winter,New Orleans Saints 17 @ Atlanta Falcons 13,3,25,3,25,0,0,0,0
Buffalo,12/01/2013,13.0,Walt Anderson,Atlanta Falcons 34 @ Buffalo Bills 31,8,75,3,30,4,35,1,10
Green Bay,12/08/2013,14.0,Bill Leavy,Atlanta Falcons 21 @ Green Bay Packers 22,3,15,1,5,1,5,1,5
Washington,12/15/2013,15.0,Gene Steratore,Washington Redskins 26 @ Atlanta Falcons 27,7,73,4,42,1,4,2,27
San Francisco,12/23/2013,16.0,Walt Coleman,Atlanta Falcons 24 @ San Francisco 49ers 34,5,37,2,10,2,22,1,5
Carolina,12/29/2013,17.0,John Parry,Carolina Panthers 21 @ Atlanta Falcons 20,5,56,3,20,2,36,0,0
Totals,,,,,91,788,46,355,33,326,12,107
