Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Arizona,09/12/2010,1.0,Al Riveron,Arizona Cardinals 17 @ St. Louis Rams 13,5,40,2,10,2,20,1,10
Oakland,09/19/2010,2.0,Tony Corrente,St. Louis Rams 14 @ Oakland Raiders 16,8,92,2,15,5,62,1,15
Washington,09/26/2010,3.0,Walt Coleman,Washington Redskins 16 @ St. Louis Rams 30,9,99,4,31,3,53,2,15
Seattle,10/03/2010,4.0,Pete Morelli,Seattle Seahawks 3 @ St. Louis Rams 20,5,41,3,30,1,5,1,6
Detroit,10/10/2010,5.0,Bill Leavy,St. Louis Rams 6 @ Detroit Lions 44,7,40,4,25,3,15,0,0
San Diego,10/17/2010,6.0,Scott Green,San Diego Chargers 17 @ St. Louis Rams 20,6,35,4,25,2,10,0,0
Tampa Bay,10/24/2010,7.0,Mike Carey,St. Louis Rams 17 @ Tampa Bay Buccaneers 18,6,45,4,20,1,15,1,10
Carolina,10/31/2010,8.0,Carl Cheffers,Carolina Panthers 10 @ St. Louis Rams 20,7,65,4,35,1,15,2,15
San Francisco,11/14/2010,10.0,Ed Hochuli,St. Louis Rams 20 @ San Francisco 49ers 23,12,135,5,40,3,75,4,20
Atlanta,11/21/2010,11.0,Walt Anderson,Atlanta Falcons 34 @ St. Louis Rams 17,7,54,2,15,4,30,1,9
Denver,11/28/2010,12.0,Bill Leavy,St. Louis Rams 36 @ Denver Broncos 33,4,30,2,10,0,0,2,20
Arizona,12/05/2010,13.0,Clete Blakeman,St. Louis Rams 19 @ Arizona Cardinals 6,2,15,1,10,1,5,0,0
New Orleans,12/12/2010,14.0,Tony Corrente,St. Louis Rams 13 @ New Orleans Saints 31,4,39,3,24,1,15,0,0
Kansas City,12/19/2010,15.0,Ron Winter,Kansas City Chiefs 27 @ St. Louis Rams 13,9,60,5,30,2,20,2,10
San Francisco,12/26/2010,16.0,Pete Morelli,San Francisco 49ers 17 @ St. Louis Rams 25,5,41,2,15,0,0,3,26
Seattle,01/02/2011,17.0,Jerome Boger,St. Louis Rams 6 @ Seattle Seahawks 16,6,46,3,20,1,6,2,20
Totals,,,,,102,877,50,355,30,346,22,176
