Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
N.Y. Giants,09/09/2018,1.0,Craig Wrolstad,Jacksonville Jaguars 20 @ New York Giants 15,11,119,5,41,4,65,1,8
New England,09/16/2018,2.0,Carl Cheffers,New England Patriots 20 @ Jacksonville Jaguars 31,7,71,3,20,1,11,3,40
Tennessee,09/23/2018,3.0,Shawn Smith,Tennessee Titans 9 @ Jacksonville Jaguars 6,8,75,4,29,2,32,2,14
N.Y. Jets,09/30/2018,4.0,Clay Martin,New York Jets 12 @ Jacksonville Jaguars 31,9,89,3,20,3,34,3,35
Kansas City,10/07/2018,5.0,Brad Allen,Jacksonville Jaguars 14 @ Kansas City Chiefs 30,5,45,1,15,3,25,1,5
Dallas,10/14/2018,6.0,Tony Corrente,Jacksonville Jaguars 7 @ Dallas Cowboys 40,4,30,1,10,1,5,2,15
Houston,10/21/2018,7.0,Ron Torbert,Houston Texans 20 @ Jacksonville Jaguars 7,2,15,1,10,1,5,0,0
Philadelphia,10/28/2018,8.0,John Hussey,Philadelphia Eagles 24 @ Jacksonville Jaguars 18,5,45,3,30,1,10,1,5
Indianapolis,11/11/2018,10.0,Jerome Boger,Jacksonville Jaguars 26 @ Indianapolis Colts 29,8,61,2,15,4,40,2,6
Pittsburgh,11/18/2018,11.0,Walt Anderson,Pittsburgh Steelers 20 @ Jacksonville Jaguars 16,11,111,4,35,6,61,1,15
Buffalo,11/25/2018,12.0,Walt Coleman,Jacksonville Jaguars 21 @ Buffalo Bills 24,10,90,4,25,4,50,2,15
Indianapolis,12/02/2018,13.0,Alex Kemp,Indianapolis Colts 0 @ Jacksonville Jaguars 6,8,74,4,33,2,20,2,21
Tennessee,12/06/2018,14.0,John Parry,Jacksonville Jaguars 9 @ Tennessee Titans 30,7,67,4,40,3,27,0,0
Washington,12/16/2018,15.0,Clete Blakeman,Washington Redskins 16 @ Jacksonville Jaguars 13,8,55,3,20,3,25,2,10
Miami,12/23/2018,16.0,Clay Martin,Jacksonville Jaguars 17 @ Miami Dolphins 7,10,97,6,55,2,30,2,12
Houston,12/30/2018,17.0,Pete Morelli,Jacksonville Jaguars 3 @ Houston Texans 20,8,68,3,15,3,37,2,16
Totals,,,,,121,1112,51,413,43,477,26,217
