Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Miami,09/12/2021,1,Clete Blakeman,Miami Dolphins 17 @ New England Patriots 16,8,84,4,40,2,20,2,24
N.Y. Jets,09/19/2021,2,Shawn Hochuli,New England Patriots 25 @ New York Jets 6,6,54,3,25,3,29,0,0
New Orleans,09/26/2021,3,John Hussey,New Orleans Saints 28 @ New England Patriots 13,4,30,2,15,0,0,2,15
Tampa Bay,10/03/2021,4,Bill Vinovich,Tampa Bay Buccaneers 19 @ New England Patriots 17,8,77,3,25,3,41,2,11
Houston,10/10/2021,5,Scott Novak,New England Patriots 25 @ Houston Texans 22,5,27,2,15,3,12,0,0
Dallas,10/17/2021,6,Brad Allen,Dallas Cowboys 35 @ New England Patriots 29,5,47,3,20,2,27,0,0
N.Y. Jets,10/24/2021,7,Brad Rogers,New York Jets 13 @ New England Patriots 54,6,95,2,15,3,65,1,15
LA Chargers,10/31/2021,8,Ron Torbert,New England Patriots 27 @ Los Angeles Chargers 24,4,30,3,25,0,0,1,5
Carolina,11/07/2021,9,Clete Blakeman,New England Patriots 24 @ Carolina Panthers 6,6,35,6,35,0,0,0,0
Cleveland,11/14/2021,10,John Hussey,Cleveland Browns 7 @ New England Patriots 45,6,46,2,20,3,25,1,1
Atlanta,11/18/2021,11,Land Clark,New England Patriots 25 @ Atlanta Falcons 0,5,59,2,20,1,19,2,20
Tennessee,11/28/2021,12,Alex Kemp,Tennessee Titans 13 @ New England Patriots 36,4,35,1,10,3,25,0,0
Buffalo,12/06/2021,13,Bill Vinovich,New England Patriots 14 @ Buffalo Bills 10,6,47,2,15,3,27,1,5
Indianapolis,12/18/2021,15,Carl Cheffers,New England Patriots 17 @ Indianapolis Colts 27,8,50,7,45,0,0,1,5
Buffalo,12/26/2021,16,Shawn Smith,Buffalo Bills 33 @ New England Patriots 21,3,30,2,25,1,5,0,0
Jacksonville,01/02/2022,17,Adrian Hill,Jacksonville Jaguars 10 @ New England Patriots 50,3,30,1,10,1,15,1,5
Miami,01/09/2022,18,Alex Kemp,New England Patriots 24 @ Miami Dolphins 33,8,78,2,9,4,48,2,21
Buffalo,01/15/2022,Wildcard Weekend,Brad Allen,New England Patriots 17 @ Buffalo Bills 47,5,34,3,14,2,20,0,0
Totals,,,,,100,888,50,383,34,378,16,127
