Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Cincinnati,09/13/2020,1.0,Clay Martin,Los Angeles Chargers 16 @ Cincinnati Bengals 13,6,35,2,15,1,5,3,15
Kansas City,09/20/2020,2.0,Carl Cheffers,Kansas City Chiefs 23 @ Los Angeles Chargers 20,6,40,2,15,3,15,1,10
Carolina,09/27/2020,3.0,Tony Corrente,Carolina Panthers 21 @ Los Angeles Chargers 16,8,60,5,45,2,10,1,5
Tampa Bay,10/04/2020,4.0,Brad Allen,Los Angeles Chargers 31 @ Tampa Bay Buccaneers 38,7,60,3,28,2,20,2,12
New Orleans,10/12/2020,5.0,Clay Martin,Los Angeles Chargers 27 @ New Orleans Saints 30,1,10,1,10,0,0,0,0
Jacksonville,10/25/2020,7.0,Clete Blakeman,Jacksonville Jaguars 29 @ Los Angeles Chargers 39,3,35,1,5,2,30,0,0
Denver,11/01/2020,8.0,Carl Cheffers,Los Angeles Chargers 30 @ Denver Broncos 31,6,67,2,25,3,37,1,5
Las Vegas,11/08/2020,9.0,Brad Rogers,Las Vegas Raiders 31 @ Los Angeles Chargers 26,5,45,3,25,0,0,2,20
Miami,11/15/2020,10.0,Jerome Boger,Los Angeles Chargers 21 @ Miami Dolphins 29,5,31,1,9,0,0,4,22
N.Y. Jets,11/22/2020,11.0,Craig Wrolstad,New York Jets 28 @ Los Angeles Chargers 34,9,78,1,7,7,61,1,10
Buffalo,11/29/2020,12.0,Alex Kemp,Los Angeles Chargers 17 @ Buffalo Bills 27,5,91,1,10,4,81,0,0
New England,12/06/2020,13.0,Carl Cheffers,New England Patriots 45 @ Los Angeles Chargers 0,5,30,0,0,2,12,3,18
Atlanta,12/13/2020,14.0,Tony Corrente,Atlanta Falcons 17 @ Los Angeles Chargers 20,6,40,2,10,3,25,1,5
Las Vegas,12/17/2020,15.0,John Hussey,Los Angeles Chargers 30 @ Las Vegas Raiders 27,3,20,2,10,1,10,0,0
Denver,12/27/2020,16.0,Shawn Hochuli,Denver Broncos 16 @ Los Angeles Chargers 19,6,45,3,25,0,0,3,20
Kansas City,01/03/2021,17.0,Clete Blakeman,Los Angeles Chargers 38 @ Kansas City Chiefs 21,4,23,1,10,3,13,0,0
Totals,,,,,85,710,30,249,33,319,22,142
