Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Baltimore,09/11/2011,1,Tony Corrente,Pittsburgh Steelers 7 @ Baltimore Ravens 35,6,53,3,21,2,27,1,5
Seattle,09/18/2011,2,Bill Leavy,Seattle Seahawks 0 @ Pittsburgh Steelers 24,4,48,2,25,0,0,2,23
Indianapolis,09/25/2011,3,Terry McAulay,Pittsburgh Steelers 23 @ Indianapolis Colts 20,4,38,4,38,0,0,0,0
Houston,10/02/2011,4,Clete Blakeman,Pittsburgh Steelers 10 @ Houston Texans 17,5,45,5,45,0,0,0,0
Tennessee,10/09/2011,5,Walt Anderson,Tennessee Titans 17 @ Pittsburgh Steelers 38,5,51,1,15,2,21,2,15
Jacksonville,10/16/2011,6,Ron Winter,Jacksonville Jaguars 13 @ Pittsburgh Steelers 17,8,65,4,30,2,10,2,25
Arizona,10/23/2011,7,John Parry,Pittsburgh Steelers 32 @ Arizona Cardinals 20,9,69,5,39,3,20,1,10
New England,10/30/2011,8,Mike Carey,New England Patriots 17 @ Pittsburgh Steelers 25,8,50,2,15,5,30,1,5
Baltimore,11/06/2011,9,Walt Coleman,Baltimore Ravens 23 @ Pittsburgh Steelers 20,6,69,2,15,3,49,1,5
Cincinnati,11/13/2011,10,Bill Leavy,Pittsburgh Steelers 24 @ Cincinnati Bengals 17,4,31,1,10,1,1,2,20
Kansas City,11/27/2011,12,Ed Hochuli,Pittsburgh Steelers 13 @ Kansas City Chiefs 9,6,50,4,30,0,0,2,20
Cincinnati,12/04/2011,13,Carl Cheffers,Cincinnati Bengals 7 @ Pittsburgh Steelers 35,4,29,2,15,1,5,1,9
Cleveland,12/08/2011,14,Ed Hochuli,Cleveland Browns 3 @ Pittsburgh Steelers 14,12,97,6,47,5,45,1,5
San Francisco,12/19/2011,15,Walt Coleman,Pittsburgh Steelers 3 @ San Francisco 49ers 20,9,72,5,32,0,0,4,40
St. Louis,12/24/2011,16,Clete Blakeman,St. Louis Rams 0 @ Pittsburgh Steelers 27,7,50,3,15,2,20,2,15
Cleveland,01/01/2012,17,Al Riveron,Pittsburgh Steelers 13 @ Cleveland Browns 9,4,37,3,32,0,0,1,5
Denver,01/08/2012,Wildcard Weekend,Ron Winter,Pittsburgh Steelers 23 @ Denver Broncos 29,6,61,3,15,3,46,0,0
Totals,,,,,107,915,55,439,29,274,23,202
