Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Dallas,09/13/2015,1.0,Bill Vinovich,New York Giants 26 @ Dallas Cowboys 27,5,44,1,5,3,36,1,3
Atlanta,09/20/2015,2.0,Brad Allen,Atlanta Falcons 24 @ New York Giants 20,6,35,4,25,1,5,1,5
Washington,09/24/2015,3.0,Ron Torbert,Washington Redskins 21 @ New York Giants 32,8,67,4,35,3,22,1,10
Buffalo,10/04/2015,4.0,John Hussey,New York Giants 24 @ Buffalo Bills 10,11,85,7,42,3,38,1,5
San Francisco,10/11/2015,5.0,Walt Coleman,San Francisco 49ers 27 @ New York Giants 30,6,65,2,20,3,35,1,10
Philadelphia,10/19/2015,6.0,Carl Cheffers,New York Giants 7 @ Philadelphia Eagles 27,12,92,4,33,4,35,4,24
Dallas,10/25/2015,7.0,John Parry,Dallas Cowboys 20 @ New York Giants 27,3,13,0,0,3,13,0,0
New Orleans,11/01/2015,8.0,Craig Wrolstad,New York Giants 49 @ New Orleans Saints 52,6,53,2,13,2,20,2,20
Tampa Bay,11/08/2015,9.0,Clete Blakeman,New York Giants 32 @ Tampa Bay Buccaneers 18,6,49,1,10,4,34,1,5
New England,11/15/2015,10.0,Ed Hochuli,New England Patriots 27 @ New York Giants 26,8,49,3,20,3,10,2,19
Washington,11/29/2015,12.0,Carl Cheffers,New York Giants 14 @ Washington Redskins 20,4,35,3,20,1,15,0,0
N.Y. Jets,12/06/2015,13.0,John Hussey,New York Jets 23 @ New York Giants 20,8,60,6,50,2,10,0,0
Miami,12/14/2015,14.0,Craig Wrolstad,New York Giants 31 @ Miami Dolphins 24,3,25,1,5,1,5,1,15
Carolina,12/20/2015,15.0,Terry McAulay,Carolina Panthers 38 @ New York Giants 35,7,47,4,32,1,2,2,13
Minnesota,12/27/2015,16.0,Tony Corrente,New York Giants 17 @ Minnesota Vikings 49,7,48,4,23,3,25,0,0
Philadelphia,01/03/2016,17.0,Gene Steratore,Philadelphia Eagles 35 @ New York Giants 30,2,10,1,5,1,5,0,0
Totals,,,,,102,777,47,338,38,310,17,129
