Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Denver,09/12/2010,1.0,Walt Coleman,Denver Broncos 17 @ Jacksonville Jaguars 24,5,47,3,30,1,7,1,10
San Diego,09/19/2010,2.0,Terry McAulay,Jacksonville Jaguars 13 @ San Diego Chargers 38,5,33,3,20,1,4,1,9
Philadelphia,09/26/2010,3.0,Jeff Triplette,Philadelphia Eagles 28 @ Jacksonville Jaguars 3,4,67,2,30,1,27,1,10
Indianapolis,10/03/2010,4.0,Ron Winter,Indianapolis Colts 28 @ Jacksonville Jaguars 31,7,45,3,20,2,10,2,15
Buffalo,10/10/2010,5.0,Carl Cheffers,Jacksonville Jaguars 36 @ Buffalo Bills 26,5,38,2,20,2,13,1,5
Tennessee,10/18/2010,6.0,Mike Carey,Tennessee Titans 30 @ Jacksonville Jaguars 3,7,55,3,25,4,30,0,0
Kansas City,10/24/2010,7.0,Jerome Boger,Jacksonville Jaguars 20 @ Kansas City Chiefs 42,6,43,2,10,2,20,2,13
Dallas,10/31/2010,8.0,Clete Blakeman,Jacksonville Jaguars 35 @ Dallas Cowboys 17,6,36,1,5,4,26,1,5
Houston,11/14/2010,10.0,Gene Steratore,Houston Texans 24 @ Jacksonville Jaguars 31,8,62,4,25,2,27,2,10
Cleveland,11/21/2010,11.0,Pete Morelli,Cleveland Browns 20 @ Jacksonville Jaguars 24,2,10,1,5,1,5,0,0
N.Y. Giants,11/28/2010,12.0,Terry McAulay,Jacksonville Jaguars 20 @ New York Giants 24,3,20,2,15,1,5,0,0
Tennessee,12/05/2010,13.0,Ron Winter,Jacksonville Jaguars 17 @ Tennessee Titans 6,4,31,1,10,2,11,1,10
Oakland,12/12/2010,14.0,Al Riveron,Oakland Raiders 31 @ Jacksonville Jaguars 38,6,52,4,32,2,20,0,0
Indianapolis,12/19/2010,15.0,Mike Carey,Jacksonville Jaguars 24 @ Indianapolis Colts 34,6,55,5,50,0,0,1,5
Washington,12/26/2010,16.0,Jerome Boger,Washington Redskins 20 @ Jacksonville Jaguars 17,7,66,4,46,2,5,1,15
Houston,01/02/2011,17.0,Jeff Triplette,Jacksonville Jaguars 17 @ Houston Texans 34,2,15,1,10,1,5,0,0
Totals,,,,,83,675,41,353,28,215,14,107
