Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Carolina,09/13/2009,1,Jeff Triplette,Philadelphia Eagles 38 @ Carolina Panthers 10,9,76,6,40,2,21,1,15
New Orleans,09/20/2009,2,Al Riveron,New Orleans Saints 48 @ Philadelphia Eagles 22,7,45,2,10,0,0,5,35
Kansas City,09/27/2009,3,John Parry,Kansas City Chiefs 14 @ Philadelphia Eagles 34,3,20,0,0,1,5,2,15
Tampa Bay,10/11/2009,5,Terry McAulay,Tampa Bay Buccaneers 14 @ Philadelphia Eagles 33,10,111,1,10,6,76,3,25
Oakland,10/18/2009,6,Pete Morelli,Philadelphia Eagles 9 @ Oakland Raiders 13,4,38,1,5,3,33,0,0
Washington,10/26/2009,7,Bill Leavy,Philadelphia Eagles 27 @ Washington Redskins 17,12,66,6,27,4,17,2,22
N.Y. Giants,11/01/2009,8,Carl Cheffers,New York Giants 17 @ Philadelphia Eagles 40,5,45,2,15,2,20,1,10
Dallas,11/08/2009,9,Walt Coleman,Dallas Cowboys 20 @ Philadelphia Eagles 16,8,82,5,45,2,27,1,10
San Diego,11/15/2009,10,Jerome Boger,Philadelphia Eagles 23 @ San Diego Chargers 31,9,70,2,20,4,30,3,20
Chicago,11/22/2009,11,Tony Corrente,Philadelphia Eagles 24 @ Chicago Bears 20,8,46,5,30,2,11,1,5
Washington,11/29/2009,12,Gene Steratore,Washington Redskins 24 @ Philadelphia Eagles 27,7,60,4,30,0,0,3,30
Atlanta,12/06/2009,13,Ed Hochuli,Philadelphia Eagles 34 @ Atlanta Falcons 7,8,62,2,10,6,52,0,0
N.Y. Giants,12/13/2009,14,John Parry,Philadelphia Eagles 45 @ New York Giants 38,6,45,0,0,5,35,1,10
San Francisco,12/20/2009,15,Don Carey,San Francisco 49ers 13 @ Philadelphia Eagles 27,4,69,1,10,2,49,1,10
Denver,12/27/2009,16,Mike Carey,Denver Broncos 27 @ Philadelphia Eagles 30,9,59,3,15,4,24,2,20
Dallas,01/03/2010,17,Ron Winter,Philadelphia Eagles 0 @ Dallas Cowboys 24,6,58,4,38,2,20,0,0
Dallas,01/09/2010,Wildcard Weekend,Ed Hochuli,Philadelphia Eagles 14 @ Dallas Cowboys 34,9,116,5,34,4,82,0,0
Totals,,,,,124,1068,49,339,49,502,26,227
