Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
LA Chargers,09/11/2017,1.0,Terry McAulay,Los Angeles Chargers 21 @ Denver Broncos 24,3,62,1,5,2,57,0,0
Dallas,09/17/2017,2.0,Brad Allen,Dallas Cowboys 17 @ Denver Broncos 42,8,61,3,25,4,30,1,6
Buffalo,09/24/2017,3.0,Carl Cheffers,Denver Broncos 16 @ Buffalo Bills 26,10,79,6,40,1,15,3,24
Oakland,10/01/2017,4.0,John Parry,Oakland Raiders 10 @ Denver Broncos 16,6,40,5,30,0,0,1,10
N.Y. Giants,10/15/2017,6.0,Bill Vinovich,New York Giants 23 @ Denver Broncos 10,5,46,4,41,0,0,1,5
LA Chargers,10/22/2017,7.0,John Hussey,Denver Broncos 0 @ Los Angeles Chargers 21,10,68,5,35,5,33,0,0
Kansas City,10/30/2017,8.0,Tony Corrente,Denver Broncos 19 @ Kansas City Chiefs 29,7,53,1,10,4,30,2,13
Philadelphia,11/05/2017,9.0,Gene Steratore,Denver Broncos 23 @ Philadelphia Eagles 51,14,105,5,46,6,40,3,19
New England,11/12/2017,10.0,Walt Coleman,New England Patriots 41 @ Denver Broncos 16,5,28,1,10,3,13,1,5
Cincinnati,11/19/2017,11.0,Craig Wrolstad,Cincinnati Bengals 20 @ Denver Broncos 17,5,50,2,20,2,20,1,10
Oakland,11/26/2017,12.0,Walt Anderson,Denver Broncos 14 @ Oakland Raiders 21,9,75,2,15,6,55,1,5
Miami,12/03/2017,13.0,Carl Cheffers,Denver Broncos 9 @ Miami Dolphins 35,9,57,6,43,1,5,2,9
N.Y. Jets,12/10/2017,14.0,Tony Corrente,New York Jets 0 @ Denver Broncos 23,3,21,2,10,1,11,0,0
Indianapolis,12/14/2017,15.0,Terry McAulay,Denver Broncos 25 @ Indianapolis Colts 13,12,80,8,60,2,10,2,10
Washington,12/24/2017,16.0,Ed Hochuli,Denver Broncos 11 @ Washington Redskins 27,3,30,2,25,1,5,0,0
Kansas City,12/31/2017,17.0,Clete Blakeman,Kansas City Chiefs 27 @ Denver Broncos 24,4,30,0,0,4,30,0,0
Totals,,,,,113,885,53,415,42,354,18,116
