Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Baltimore,09/13/2010,1,Walt Anderson,Baltimore Ravens 10 @ New York Jets 9,14,125,5,30,6,70,3,25
New England,09/19/2010,2,Ed Hochuli,New England Patriots 14 @ New York Jets 28,6,58,2,25,4,33,0,0
Miami,09/26/2010,3,Jerome Boger,New York Jets 31 @ Miami Dolphins 23,9,81,6,44,1,27,2,10
Buffalo,10/03/2010,4,Bill Leavy,New York Jets 38 @ Buffalo Bills 14,4,30,2,20,1,5,1,5
Minnesota,10/11/2010,5,Pete Morelli,Minnesota Vikings 20 @ New York Jets 29,6,55,3,25,2,20,1,10
Denver,10/17/2010,6,Tony Corrente,New York Jets 24 @ Denver Broncos 20,6,74,2,20,4,54,0,0
Green Bay,10/31/2010,8,Jeff Triplette,Green Bay Packers 9 @ New York Jets 0,7,55,5,40,2,15,0,0
Detroit,11/07/2010,9,Al Riveron,New York Jets 23 @ Detroit Lions 20,11,99,4,20,5,67,2,12
Cleveland,11/14/2010,10,Terry McAulay,New York Jets 26 @ Cleveland Browns 20,9,70,6,45,2,20,1,5
Houston,11/21/2010,11,Jerome Boger,Houston Texans 27 @ New York Jets 30,4,39,2,15,0,0,2,24
Cincinnati,11/25/2010,12,Mike Carey,Cincinnati Bengals 10 @ New York Jets 26,8,64,1,10,4,29,3,25
New England,12/06/2010,13,Scott Green,New York Jets 3 @ New England Patriots 45,4,56,1,5,2,41,1,10
Miami,12/12/2010,14,Ron Winter,Miami Dolphins 10 @ New York Jets 6,6,50,4,35,1,5,1,10
Pittsburgh,12/19/2010,15,Pete Morelli,New York Jets 22 @ Pittsburgh Steelers 17,3,19,1,10,2,9,0,0
Chicago,12/26/2010,16,Walt Coleman,New York Jets 34 @ Chicago Bears 38,3,34,2,15,1,19,0,0
Buffalo,01/02/2011,17,Carl Cheffers,Buffalo Bills 7 @ New York Jets 38,3,25,3,25,0,0,0,0
Indianapolis,01/08/2011,Wildcard Weekend,Gene Steratore,New York Jets 17 @ Indianapolis Colts 16,3,15,2,10,1,5,0,0
New England,01/16/2011,Divisional Playoffs,John Parry,New York Jets 28 @ New England Patriots 21,3,35,2,20,1,15,0,0
Pittsburgh,01/23/2011,Conference Championships,Ed Hochuli,New York Jets 19 @ Pittsburgh Steelers 24,6,50,2,10,3,25,1,15
Totals,,,,,115,1034,55,424,42,459,18,151
