Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Houston,09/13/2015,1,Pete Morelli,Kansas City Chiefs 27 @ Houston Texans 20,2,25,1,10,1,15,0,0
Denver,09/17/2015,2,Walt Anderson,Denver Broncos 31 @ Kansas City Chiefs 24,9,60,3,15,3,15,3,30
Green Bay,09/28/2015,3,John Parry,Kansas City Chiefs 28 @ Green Bay Packers 38,7,38,1,6,5,25,1,7
Cincinnati,10/04/2015,4,Ron Torbert,Kansas City Chiefs 21 @ Cincinnati Bengals 36,7,46,5,35,1,1,1,10
Chicago,10/11/2015,5,Tony Corrente,Chicago Bears 18 @ Kansas City Chiefs 17,3,49,0,0,2,39,1,10
Minnesota,10/18/2015,6,Jerome Boger,Kansas City Chiefs 10 @ Minnesota Vikings 16,8,95,5,55,2,30,1,10
Pittsburgh,10/25/2015,7,Walt Coleman,Pittsburgh Steelers 13 @ Kansas City Chiefs 23,6,66,3,33,2,23,1,10
Detroit,11/01/2015,8,Jeff Triplette,Detroit Lions 10 @ Kansas City Chiefs 45,3,20,2,15,1,5,0,0
Denver,11/15/2015,10,Gene Steratore,Kansas City Chiefs 29 @ Denver Broncos 13,11,102,4,30,6,67,1,5
San Diego,11/22/2015,11,Carl Cheffers,Kansas City Chiefs 33 @ San Diego Chargers 3,5,35,1,5,2,10,2,20
Buffalo,11/29/2015,12,Terry McAulay,Buffalo Bills 22 @ Kansas City Chiefs 30,8,58,2,20,3,20,3,18
Oakland,12/06/2015,13,Craig Wrolstad,Kansas City Chiefs 34 @ Oakland Raiders 20,11,88,3,15,5,49,3,24
San Diego,12/13/2015,14,Pete Morelli,San Diego Chargers 3 @ Kansas City Chiefs 10,8,53,5,40,2,5,1,8
Baltimore,12/20/2015,15,Jeff Triplette,Kansas City Chiefs 34 @ Baltimore Ravens 14,6,55,3,25,1,15,2,15
Cleveland,12/27/2015,16,Walt Anderson,Cleveland Browns 13 @ Kansas City Chiefs 17,5,33,3,25,1,5,1,3
Oakland,01/03/2016,17,Tony Corrente,Oakland Raiders 17 @ Kansas City Chiefs 23,5,55,1,5,3,40,1,10
Houston,01/09/2016,Wildcard Weekend,Ron Torbert,Kansas City Chiefs 30 @ Houston Texans 0,5,52,1,10,2,22,2,20
New England,01/16/2016,Divisional Playoffs,Craig Wrolstad,Kansas City Chiefs 20 @ New England Patriots 27,5,40,3,20,1,15,1,5
Totals,,,,,114,970,46,364,43,401,25,205
