Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Tennessee,09/10/2023,1.0,Ron Torbert,Tennessee Titans 15 @ New Orleans Saints 16,7,45,3,20,3,15,1,10
Carolina,09/18/2023,2.0,Scott Novak,New Orleans Saints 20 @ Carolina Panthers 17,3,32,1,10,2,22,0,0
Green Bay,09/24/2023,3.0,Brad Rogers,New Orleans Saints 17 @ Green Bay Packers 18,7,102,4,30,3,72,0,0
Tampa Bay,10/01/2023,4.0,Shawn Hochuli,Tampa Bay Buccaneers 26 @ New Orleans Saints 9,7,58,3,25,3,28,1,5
New England,10/08/2023,5.0,Alex Kemp,New Orleans Saints 34 @ New England Patriots 0,12,86,7,44,3,32,2,10
Houston,10/15/2023,6.0,Alan Eck,New Orleans Saints 13 @ Houston Texans 20,7,83,3,30,3,48,1,5
Jacksonville,10/19/2023,7.0,Land Clark,Jacksonville Jaguars 31 @ New Orleans Saints 24,3,34,1,10,2,24,0,0
Indianapolis,10/29/2023,8.0,Craig Wrolstad,New Orleans Saints 38 @ Indianapolis Colts 27,8,73,4,19,3,49,1,5
Chicago,11/05/2023,9.0,Ron Torbert,Chicago Bears 17 @ New Orleans Saints 24,1,5,1,5,0,0,0,0
Minnesota,11/12/2023,10.0,Adrian Hill,New Orleans Saints 19 @ Minnesota Vikings 27,9,74,4,24,4,40,1,10
Atlanta,11/26/2023,12.0,Brad Allen,New Orleans Saints 15 @ Atlanta Falcons 24,6,50,5,45,1,5,0,0
Detroit,12/03/2023,13.0,Clay Martin,Detroit Lions 33 @ New Orleans Saints 28,6,50,2,10,2,20,2,20
Carolina,12/10/2023,14.0,Alan Eck,Carolina Panthers 6 @ New Orleans Saints 28,3,30,1,10,2,20,0,0
N.Y. Giants,12/17/2023,15.0,Carl Cheffers,New York Giants 6 @ New Orleans Saints 24,6,58,4,37,1,15,1,6
LA Rams,12/21/2023,16.0,Brad Rogers,New Orleans Saints 22 @ Los Angeles Rams 30,3,20,1,10,2,10,0,0
Tampa Bay,12/31/2023,17.0,Land Clark,New Orleans Saints 23 @ Tampa Bay Buccaneers 13,5,31,2,6,2,20,1,5
Atlanta,01/07/2024,18.0,John Hussey,Atlanta Falcons 17 @ New Orleans Saints 48,3,15,2,10,0,0,1,5
Totals,,,,,96,846,48,345,36,420,12,81
