Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Houston,09/13/2009,1,Ed Hochuli,New York Jets 24 @ Houston Texans 7,10,80,7,50,1,5,2,25
New England,09/20/2009,2,John Parry,New England Patriots 9 @ New York Jets 16,8,55,3,14,4,31,1,10
Tennessee,09/27/2009,3,Mike Carey,Tennessee Titans 17 @ New York Jets 24,3,25,3,25,0,0,0,0
New Orleans,10/04/2009,4,Bill Leavy,New York Jets 10 @ New Orleans Saints 24,3,21,1,15,2,6,0,0
Miami,10/12/2009,5,Al Riveron,New York Jets 27 @ Miami Dolphins 31,6,56,4,31,1,15,1,10
Buffalo,10/18/2009,6,Walt Coleman,Buffalo Bills 16 @ New York Jets 13,14,96,6,39,5,26,3,31
Oakland,10/25/2009,7,Gene Steratore,New York Jets 38 @ Oakland Raiders 0,2,8,1,5,0,0,1,3
Miami,11/01/2009,8,Don Carey,Miami Dolphins 30 @ New York Jets 25,6,40,3,15,2,20,1,5
Jacksonville,11/15/2009,10,Ed Hochuli,Jacksonville Jaguars 24 @ New York Jets 22,4,26,2,20,2,6,0,0
New England,11/22/2009,11,Jeff Triplette,New York Jets 14 @ New England Patriots 31,5,28,2,9,2,10,1,9
Carolina,11/29/2009,12,Jerome Boger,Carolina Panthers 6 @ New York Jets 17,3,24,2,19,1,5,0,0
Buffalo,12/03/2009,13,Scott Green,New York Jets 19 @ Buffalo Bills 13,3,18,2,10,0,0,1,8
Tampa Bay,12/13/2009,14,Carl Cheffers,New York Jets 26 @ Tampa Bay Buccaneers 3,6,63,3,30,1,15,2,18
Atlanta,12/20/2009,15,Ron Winter,Atlanta Falcons 10 @ New York Jets 7,6,65,5,50,1,15,0,0
Indianapolis,12/27/2009,16,Terry McAulay,New York Jets 29 @ Indianapolis Colts 15,5,52,0,0,5,52,0,0
Cincinnati,01/03/2010,17,Walt Anderson,Cincinnati Bengals 0 @ New York Jets 37,4,20,3,15,1,5,0,0
Cincinnati,01/09/2010,Wildcard Weekend,Bill Leavy,New York Jets 24 @ Cincinnati Bengals 14,9,76,2,10,5,51,2,15
San Diego,01/17/2010,Divisional Playoffs,Jerome Boger,New York Jets 17 @ San Diego Chargers 14,5,37,3,15,1,15,1,7
Indianapolis,01/24/2010,Conference Championships,Tony Corrente,New York Jets 17 @ Indianapolis Colts 30,6,46,3,20,3,26,0,0
Totals,,,,,108,836,55,392,37,303,16,141
