Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
LA Chargers,09/13/2020,1.0,Clay Martin,Los Angeles Chargers 16 @ Cincinnati Bengals 13,7,44,5,30,2,14,0,0
Cleveland,09/17/2020,2.0,Shawn Smith,Cincinnati Bengals 30 @ Cleveland Browns 35,4,45,2,20,1,15,1,10
Philadelphia,09/27/2020,3.0,Adrian Hill,Cincinnati Bengals 23 @ Philadelphia Eagles 23,9,73,5,25,4,48,0,0
Jacksonville,10/04/2020,4.0,Alex Kemp,Jacksonville Jaguars 25 @ Cincinnati Bengals 33,7,73,2,20,5,53,0,0
Baltimore,10/11/2020,5.0,Jerome Boger,Cincinnati Bengals 3 @ Baltimore Ravens 27,5,40,3,20,2,20,0,0
Indianapolis,10/18/2020,6.0,Land Clark,Cincinnati Bengals 27 @ Indianapolis Colts 31,6,20,5,20,0,0,1,0
Cleveland,10/25/2020,7.0,Tony Corrente,Cleveland Browns 37 @ Cincinnati Bengals 34,7,45,5,35,2,10,0,0
Tennessee,11/01/2020,8.0,Scott Novak,Tennessee Titans 20 @ Cincinnati Bengals 31,7,45,4,20,3,25,0,0
Pittsburgh,11/15/2020,10.0,Adrian Hill,Cincinnati Bengals 10 @ Pittsburgh Steelers 36,6,65,2,15,3,45,1,5
Washington,11/22/2020,11.0,Shawn Smith,Cincinnati Bengals 9 @ Washington Football Team 20,3,31,1,5,2,26,0,0
N.Y. Giants,11/29/2020,12.0,Carl Cheffers,New York Giants 19 @ Cincinnati Bengals 17,3,27,3,27,0,0,0,0
Miami,12/06/2020,13.0,Ron Torbert,Cincinnati Bengals 7 @ Miami Dolphins 19,6,62,1,15,3,22,2,25
Dallas,12/13/2020,14.0,John Hussey,Dallas Cowboys 30 @ Cincinnati Bengals 7,3,25,2,20,1,5,0,0
Pittsburgh,12/21/2020,15.0,Clay Martin,Pittsburgh Steelers 17 @ Cincinnati Bengals 27,2,16,1,5,1,11,0,0
Houston,12/27/2020,16.0,Brad Rogers,Cincinnati Bengals 37 @ Houston Texans 31,5,35,3,20,1,5,1,10
Baltimore,01/03/2021,17.0,Land Clark,Baltimore Ravens 38 @ Cincinnati Bengals 3,3,29,3,29,0,0,0,0
Totals,,,,,83,675,47,326,30,299,6,50
