Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New England,09/08/2013,1.0,Walt Anderson,New England Patriots 23 @ Buffalo Bills 21,10,75,4,35,4,20,2,20
Carolina,09/15/2013,2.0,Walt Coleman,Carolina Panthers 23 @ Buffalo Bills 24,7,55,2,15,3,29,2,11
N.Y. Jets,09/22/2013,3.0,Scott Green,Buffalo Bills 20 @ New York Jets 27,7,87,2,20,5,67,0,0
Baltimore,09/29/2013,4.0,Jerome Boger,Baltimore Ravens 20 @ Buffalo Bills 23,11,99,5,52,4,37,2,10
Cleveland,10/03/2013,5.0,Pete Morelli,Buffalo Bills 24 @ Cleveland Browns 37,7,56,2,30,4,21,1,5
Cincinnati,10/13/2013,6.0,Ed Hochuli,Cincinnati Bengals 27 @ Buffalo Bills 24,4,27,1,3,3,24,0,0
Miami,10/20/2013,7.0,Gene Steratore,Buffalo Bills 23 @ Miami Dolphins 21,6,53,2,13,2,20,2,20
New Orleans,10/27/2013,8.0,Terry McAulay,Buffalo Bills 17 @ New Orleans Saints 35,6,45,2,15,3,25,1,5
Kansas City,11/03/2013,9.0,Ron Winter,Kansas City Chiefs 23 @ Buffalo Bills 13,6,48,3,16,2,24,1,8
Pittsburgh,11/10/2013,10.0,Scott Green,Buffalo Bills 10 @ Pittsburgh Steelers 23,4,30,1,10,1,5,2,15
N.Y. Jets,11/17/2013,11.0,Bill Leavy,New York Jets 14 @ Buffalo Bills 37,8,64,2,9,2,15,4,40
Atlanta,12/01/2013,13.0,Walt Anderson,Atlanta Falcons 34 @ Buffalo Bills 31,6,49,1,4,5,45,0,0
Tampa Bay,12/08/2013,14.0,Bill Vinovich,Buffalo Bills 6 @ Tampa Bay Buccaneers 27,11,114,7,60,4,54,0,0
Jacksonville,12/15/2013,15.0,Ron Winter,Buffalo Bills 27 @ Jacksonville Jaguars 20,7,67,3,30,2,16,2,21
Miami,12/22/2013,16.0,Clete Blakeman,Miami Dolphins 0 @ Buffalo Bills 19,4,31,3,26,1,5,0,0
New England,12/29/2013,17.0,Ed Hochuli,Buffalo Bills 20 @ New England Patriots 34,6,54,1,4,4,44,1,6
Totals,,,,,110,954,41,342,49,451,20,161
