Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Miami,09/11/2022,1.0,John Hussey,New England Patriots 7 @ Miami Dolphins 20,3,15,1,5,2,10,0,0
Pittsburgh,09/18/2022,2.0,Land Clark,New England Patriots 17 @ Pittsburgh Steelers 14,7,55,7,55,0,0,0,0
Baltimore,09/25/2022,3.0,Bill Vinovich,Baltimore Ravens 37 @ New England Patriots 26,3,16,2,15,1,1,0,0
Green Bay,10/02/2022,4.0,Adrian Hill,New England Patriots 24 @ Green Bay Packers 27,7,75,2,9,2,26,3,40
Detroit,10/09/2022,5.0,Craig Wrolstad,Detroit Lions 0 @ New England Patriots 29,6,46,3,19,2,14,1,13
Cleveland,10/16/2022,6.0,Scott Novak,New England Patriots 38 @ Cleveland Browns 15,12,92,9,61,2,26,1,5
Chicago,10/24/2022,7.0,Brad Allen,Chicago Bears 33 @ New England Patriots 14,4,30,3,25,1,5,0,0
N.Y. Jets,10/30/2022,8.0,Shawn Smith,New England Patriots 22 @ New York Jets 17,6,54,3,25,2,18,1,11
Indianapolis,11/06/2022,9.0,Clay Martin,Indianapolis Colts 3 @ New England Patriots 26,4,35,1,10,2,20,1,5
N.Y. Jets,11/20/2022,11.0,Carl Cheffers,New York Jets 3 @ New England Patriots 10,8,55,4,35,2,10,2,10
Minnesota,11/24/2022,12.0,Alex Kemp,New England Patriots 26 @ Minnesota Vikings 33,6,55,0,0,5,50,1,5
Buffalo,12/01/2022,13.0,Shawn Hochuli,Buffalo Bills 24 @ New England Patriots 10,6,62,3,27,1,22,2,13
Arizona,12/12/2022,14.0,Shawn Smith,New England Patriots 27 @ Arizona Cardinals 13,8,80,4,25,3,52,1,3
Las Vegas,12/18/2022,15.0,Ron Torbert,New England Patriots 24 @ Las Vegas Raiders 30,6,30,4,20,2,10,0,0
Cincinnati,12/24/2022,16.0,Craig Wrolstad,Cincinnati Bengals 22 @ New England Patriots 18,10,82,4,38,4,38,2,6
Miami,01/01/2023,17.0,Brad Allen,Miami Dolphins 21 @ New England Patriots 23,6,39,2,10,3,24,1,5
Buffalo,01/08/2023,18.0,Clay Martin,New England Patriots 23 @ Buffalo Bills 35,2,20,2,20,0,0,0,0
Totals,,,,,104,841,54,399,34,326,16,116
