Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Minnesota,09/14/2015,1.0,Ed Hochuli,Minnesota Vikings 3 @ San Francisco 49ers 20,8,57,5,40,1,5,2,12
Pittsburgh,09/20/2015,2.0,Craig Wrolstad,San Francisco 49ers 18 @ Pittsburgh Steelers 43,7,46,4,35,2,10,1,1
Arizona,09/27/2015,3.0,Tony Corrente,San Francisco 49ers 7 @ Arizona Cardinals 47,6,45,2,20,4,25,0,0
Green Bay,10/04/2015,4.0,Terry McAulay,Green Bay Packers 17 @ San Francisco 49ers 3,4,30,3,25,1,5,0,0
N.Y. Giants,10/11/2015,5.0,Walt Coleman,San Francisco 49ers 27 @ New York Giants 30,4,28,1,10,3,18,0,0
Baltimore,10/18/2015,6.0,John Parry,Baltimore Ravens 20 @ San Francisco 49ers 25,4,25,2,15,1,5,1,5
Seattle,10/22/2015,7.0,Walt Anderson,Seattle Seahawks 20 @ San Francisco 49ers 3,4,33,2,8,1,15,1,10
St. Louis,11/01/2015,8.0,Jerome Boger,San Francisco 49ers 6 @ St. Louis Rams 27,13,93,2,10,5,43,6,40
Atlanta,11/08/2015,9.0,Tony Corrente,Atlanta Falcons 16 @ San Francisco 49ers 17,5,30,2,15,3,15,0,0
Seattle,11/22/2015,11.0,Ed Hochuli,San Francisco 49ers 13 @ Seattle Seahawks 29,5,42,3,20,0,0,2,22
Arizona,11/29/2015,12.0,Pete Morelli,Arizona Cardinals 19 @ San Francisco 49ers 13,13,81,4,30,9,51,0,0
Chicago,12/06/2015,13.0,Jerome Boger,San Francisco 49ers 26 @ Chicago Bears 20,6,50,3,20,1,5,2,25
Cleveland,12/13/2015,14.0,John Hussey,San Francisco 49ers 10 @ Cleveland Browns 24,5,40,1,5,4,35,0,0
Cincinnati,12/20/2015,15.0,Ron Torbert,Cincinnati Bengals 24 @ San Francisco 49ers 14,11,98,7,64,3,24,1,10
Detroit,12/27/2015,16.0,Bill Vinovich,San Francisco 49ers 17 @ Detroit Lions 32,11,65,1,5,8,40,2,20
St. Louis,01/03/2016,17.0,Walt Coleman,St. Louis Rams 16 @ San Francisco 49ers 19,7,60,3,20,2,20,2,20
Totals,,,,,113,823,45,342,48,316,20,165
