Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
San Diego,09/10/2012,1.0,Jim Core,San Diego Chargers 22 @ Oakland Raiders 14,6,35,1,5,3,15,2,15
Miami,09/16/2012,2.0,Mike Shepherd,Oakland Raiders 13 @ Miami Dolphins 35,5,42,2,13,1,18,2,11
Pittsburgh,09/23/2012,3.0,David White,Pittsburgh Steelers 31 @ Oakland Raiders 34,3,25,2,10,1,15,0,0
Denver,09/30/2012,4.0,Pete Morelli,Oakland Raiders 6 @ Denver Broncos 37,5,41,3,21,1,5,1,15
Atlanta,10/14/2012,6.0,Terry McAulay,Oakland Raiders 20 @ Atlanta Falcons 23,12,110,6,55,3,20,3,35
Jacksonville,10/21/2012,7.0,Scott Green,Jacksonville Jaguars 23 @ Oakland Raiders 26,9,58,3,20,3,15,3,23
Kansas City,10/28/2012,8.0,Bill Vinovich,Oakland Raiders 26 @ Kansas City Chiefs 16,2,20,1,10,1,10,0,0
Tampa Bay,11/04/2012,9.0,Walt Anderson,Tampa Bay Buccaneers 42 @ Oakland Raiders 32,9,80,5,40,4,40,0,0
Baltimore,11/11/2012,10.0,Ron Winter,Oakland Raiders 20 @ Baltimore Ravens 55,10,105,4,30,4,50,2,25
New Orleans,11/18/2012,11.0,Pete Morelli,New Orleans Saints 21 @ Oakland Raiders 7,4,40,3,30,0,0,1,10
Cincinnati,11/25/2012,12.0,Al Riveron,Oakland Raiders 10 @ Cincinnati Bengals 34,3,25,3,25,0,0,0,0
Cleveland,12/02/2012,13.0,Bill Leavy,Cleveland Browns 20 @ Oakland Raiders 17,10,65,3,15,3,15,4,35
Denver,12/06/2012,14.0,Clete Blakeman,Denver Broncos 26 @ Oakland Raiders 13,11,94,5,40,6,54,0,0
Kansas City,12/16/2012,15.0,Tony Corrente,Kansas City Chiefs 0 @ Oakland Raiders 15,5,62,3,20,2,42,0,0
Carolina,12/23/2012,16.0,Jerome Boger,Oakland Raiders 6 @ Carolina Panthers 17,6,70,3,25,3,45,0,0
San Diego,12/30/2012,17.0,John Parry,Oakland Raiders 21 @ San Diego Chargers 24,9,67,4,29,4,28,1,10
Totals,,,,,109,939,51,388,39,372,19,179
