Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Tennessee,09/11/2011,1.0,Mike Carey,Tennessee Titans 14 @ Jacksonville Jaguars 16,5,39,1,10,2,19,2,10
N.Y. Jets,09/18/2011,2.0,Scott Green,Jacksonville Jaguars 3 @ New York Jets 32,4,50,2,20,2,30,0,0
Carolina,09/25/2011,3.0,Bill Leavy,Jacksonville Jaguars 10 @ Carolina Panthers 16,8,60,5,36,2,19,1,5
New Orleans,10/02/2011,4.0,Ed Hochuli,New Orleans Saints 23 @ Jacksonville Jaguars 10,2,15,1,10,1,5,0,0
Cincinnati,10/09/2011,5.0,Al Riveron,Cincinnati Bengals 30 @ Jacksonville Jaguars 20,2,15,0,0,0,0,2,15
Pittsburgh,10/16/2011,6.0,Ron Winter,Jacksonville Jaguars 13 @ Pittsburgh Steelers 17,4,22,2,15,2,7,0,0
Baltimore,10/24/2011,7.0,Carl Cheffers,Baltimore Ravens 7 @ Jacksonville Jaguars 12,6,90,1,10,2,55,3,25
Houston,10/30/2011,8.0,Scott Green,Jacksonville Jaguars 14 @ Houston Texans 24,5,39,4,29,0,0,1,10
Indianapolis,11/13/2011,10.0,Jeff Triplette,Jacksonville Jaguars 17 @ Indianapolis Colts 3,5,55,0,0,4,50,1,5
Cleveland,11/20/2011,11.0,Terry McAulay,Jacksonville Jaguars 10 @ Cleveland Browns 14,9,81,2,15,4,43,3,23
Houston,11/27/2011,12.0,Walt Coleman,Houston Texans 20 @ Jacksonville Jaguars 13,4,30,2,10,0,0,2,20
San Diego,12/05/2011,13.0,Walt Anderson,San Diego Chargers 38 @ Jacksonville Jaguars 14,3,26,3,26,0,0,0,0
Tampa Bay,12/11/2011,14.0,Jerome Boger,Tampa Bay Buccaneers 14 @ Jacksonville Jaguars 41,8,80,5,40,2,30,1,10
Atlanta,12/15/2011,15.0,Ron Winter,Jacksonville Jaguars 14 @ Atlanta Falcons 41,5,40,2,15,3,25,0,0
Tennessee,12/24/2011,16.0,Gene Steratore,Jacksonville Jaguars 17 @ Tennessee Titans 23,6,28,2,11,3,16,1,1
Indianapolis,01/01/2012,17.0,John Parry,Indianapolis Colts 13 @ Jacksonville Jaguars 19,1,10,1,10,0,0,0,0
Totals,,,,,77,680,33,257,27,299,17,124
