Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Oakland,09/10/2012,1.0,Jim Core,San Diego Chargers 22 @ Oakland Raiders 14,9,78,3,20,5,48,1,10
Tennessee,09/16/2012,2.0,Bruce Hermansen,Tennessee Titans 10 @ San Diego Chargers 38,4,41,3,26,1,15,0,0
Atlanta,09/23/2012,3.0,Jim Core,Atlanta Falcons 27 @ San Diego Chargers 3,4,17,2,7,2,10,0,0
Kansas City,09/30/2012,4.0,Bill Leavy,San Diego Chargers 37 @ Kansas City Chiefs 20,7,75,1,13,5,52,1,10
New Orleans,10/07/2012,5.0,Carl Cheffers,San Diego Chargers 24 @ New Orleans Saints 31,7,56,4,30,2,20,1,6
Denver,10/15/2012,6.0,Jeff Triplette,Denver Broncos 35 @ San Diego Chargers 24,9,64,5,34,3,15,1,15
Cleveland,10/28/2012,8.0,Jerome Boger,San Diego Chargers 6 @ Cleveland Browns 7,3,15,1,5,2,10,0,0
Kansas City,11/01/2012,9.0,Al Riveron,Kansas City Chiefs 13 @ San Diego Chargers 31,8,54,5,29,2,20,1,5
Tampa Bay,11/11/2012,10.0,Bill Vinovich,San Diego Chargers 24 @ Tampa Bay Buccaneers 34,1,5,0,0,0,0,1,5
Denver,11/18/2012,11.0,Carl Cheffers,San Diego Chargers 23 @ Denver Broncos 30,10,65,4,25,4,20,2,20
Baltimore,11/25/2012,12.0,Gene Steratore,Baltimore Ravens 16 @ San Diego Chargers 13,5,37,3,21,2,16,0,0
Cincinnati,12/02/2012,13.0,Walt Coleman,Cincinnati Bengals 20 @ San Diego Chargers 13,8,55,4,25,4,30,0,0
Pittsburgh,12/09/2012,14.0,Scott Green,San Diego Chargers 34 @ Pittsburgh Steelers 24,6,51,3,24,1,7,2,20
Carolina,12/16/2012,15.0,Terry McAulay,Carolina Panthers 31 @ San Diego Chargers 7,9,70,4,25,4,30,1,15
N.Y. Jets,12/23/2012,16.0,Pete Morelli,San Diego Chargers 27 @ New York Jets 17,5,53,2,20,1,22,2,11
Oakland,12/30/2012,17.0,John Parry,Oakland Raiders 21 @ San Diego Chargers 24,8,60,3,15,3,25,2,20
Totals,,,,,103,796,47,319,41,340,15,137
