Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Pittsburgh,09/10/2017,1.0,Craig Wrolstad,Pittsburgh Steelers 21 @ Cleveland Browns 18,4,61,2,15,2,46,0,0
Baltimore,09/17/2017,2.0,Gene Steratore,Cleveland Browns 10 @ Baltimore Ravens 24,11,65,6,40,2,9,3,16
Indianapolis,09/24/2017,3.0,Ed Hochuli,Cleveland Browns 28 @ Indianapolis Colts 31,10,113,5,39,3,54,2,20
Cincinnati,10/01/2017,4.0,Ron Torbert,Cincinnati Bengals 31 @ Cleveland Browns 7,4,28,1,5,2,13,1,10
N.Y. Jets,10/08/2017,5.0,Walt Anderson,New York Jets 17 @ Cleveland Browns 14,6,60,5,45,1,15,0,0
Houston,10/15/2017,6.0,Brad Allen,Cleveland Browns 17 @ Houston Texans 33,11,72,5,41,4,20,2,11
Tennessee,10/22/2017,7.0,Terry McAulay,Tennessee Titans 12 @ Cleveland Browns 9,12,81,4,35,4,20,4,26
Minnesota,10/29/2017,8.0,Jeff Triplette,Minnesota Vikings 33 @ Cleveland Browns 16,5,74,0,0,5,74,0,0
Detroit,11/12/2017,10.0,Carl Cheffers,Cleveland Browns 24 @ Detroit Lions 38,7,60,4,40,2,10,1,10
Jacksonville,11/19/2017,11.0,Pete Morelli,Jacksonville Jaguars 19 @ Cleveland Browns 7,0,0,0,0,0,0,0,0
Cincinnati,11/26/2017,12.0,John Hussey,Cleveland Browns 16 @ Cincinnati Bengals 30,7,69,4,45,3,24,0,0
LA Chargers,12/03/2017,13.0,Walt Coleman,Cleveland Browns 10 @ Los Angeles Chargers 19,4,24,3,19,1,5,0,0
Green Bay,12/10/2017,14.0,Bill Vinovich,Green Bay Packers 27 @ Cleveland Browns 21,6,45,2,15,4,30,0,0
Baltimore,12/17/2017,15.0,Clete Blakeman,Baltimore Ravens 27 @ Cleveland Browns 10,6,35,3,20,2,10,1,5
Chicago,12/24/2017,16.0,Terry McAulay,Cleveland Browns 3 @ Chicago Bears 20,8,60,2,20,3,20,3,20
Pittsburgh,12/31/2017,17.0,Jerome Boger,Cleveland Browns 24 @ Pittsburgh Steelers 28,9,77,3,25,3,35,3,17
Totals,,,,,110,924,49,404,41,385,20,135
