Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
LA Rams,09/10/2017,1.0,Ron Torbert,Indianapolis Colts 9 @ Los Angeles Rams 46,4,20,1,5,2,9,1,6
Arizona,09/17/2017,2.0,Carl Cheffers,Arizona Cardinals 16 @ Indianapolis Colts 13,8,70,4,25,2,20,2,25
Cleveland,09/24/2017,3.0,Ed Hochuli,Cleveland Browns 28 @ Indianapolis Colts 31,11,99,4,25,5,49,2,25
Seattle,10/01/2017,4.0,Brad Allen,Indianapolis Colts 18 @ Seattle Seahawks 46,5,31,2,10,2,20,1,1
San Francisco,10/08/2017,5.0,Walt Coleman,San Francisco 49ers 23 @ Indianapolis Colts 26,7,62,6,40,1,22,0,0
Tennessee,10/16/2017,6.0,Walt Anderson,Indianapolis Colts 22 @ Tennessee Titans 36,5,51,1,11,4,40,0,0
Jacksonville,10/22/2017,7.0,Jeff Triplette,Jacksonville Jaguars 27 @ Indianapolis Colts 0,5,55,2,20,3,35,0,0
Cincinnati,10/29/2017,8.0,Jerome Boger,Indianapolis Colts 23 @ Cincinnati Bengals 24,7,45,4,30,2,10,1,5
Houston,11/05/2017,9.0,John Parry,Indianapolis Colts 20 @ Houston Texans 14,6,68,3,30,2,30,1,8
Pittsburgh,11/12/2017,10.0,Clete Blakeman,Pittsburgh Steelers 20 @ Indianapolis Colts 17,9,82,5,35,2,26,2,21
Tennessee,11/26/2017,12.0,Craig Wrolstad,Tennessee Titans 20 @ Indianapolis Colts 16,9,67,3,25,5,32,1,10
Jacksonville,12/03/2017,13.0,Bill Vinovich,Indianapolis Colts 10 @ Jacksonville Jaguars 30,4,31,2,11,2,20,0,0
Buffalo,12/10/2017,14.0,Brad Allen,Indianapolis Colts 7 @ Buffalo Bills 13,2,20,2,20,0,0,0,0
Denver,12/14/2017,15.0,Terry McAulay,Denver Broncos 25 @ Indianapolis Colts 13,4,39,0,0,2,19,2,20
Baltimore,12/23/2017,16.0,Tony Corrente,Indianapolis Colts 16 @ Baltimore Ravens 23,2,19,0,0,2,19,0,0
Houston,12/31/2017,17.0,Gene Steratore,Houston Texans 13 @ Indianapolis Colts 22,4,20,1,5,3,15,0,0
Totals,,,,,92,779,40,292,39,366,13,121
