Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Dallas,09/11/2022,1,Ron Torbert,Tampa Bay Buccaneers 19 @ Dallas Cowboys 3,5,25,2,10,2,10,1,5
New Orleans,09/18/2022,2,Shawn Hochuli,Tampa Bay Buccaneers 20 @ New Orleans Saints 10,8,101,3,19,4,77,1,5
Green Bay,09/25/2022,3,Scott Novak,Green Bay Packers 14 @ Tampa Bay Buccaneers 12,6,40,5,35,1,5,0,0
Kansas City,10/02/2022,4,Bill Vinovich,Kansas City Chiefs 41 @ Tampa Bay Buccaneers 31,5,40,3,24,2,16,0,0
Atlanta,10/09/2022,5,Jerome Boger,Atlanta Falcons 15 @ Tampa Bay Buccaneers 21,6,45,2,15,4,30,0,0
Pittsburgh,10/16/2022,6,Shawn Smith,Tampa Bay Buccaneers 18 @ Pittsburgh Steelers 20,6,42,5,27,1,15,0,0
Carolina,10/23/2022,7,Craig Wrolstad,Tampa Bay Buccaneers 3 @ Carolina Panthers 21,4,30,3,15,0,0,1,15
Baltimore,10/27/2022,8,Carl Cheffers,Baltimore Ravens 27 @ Tampa Bay Buccaneers 22,4,35,2,15,1,15,1,5
LA Rams,11/06/2022,9,Shawn Hochuli,Los Angeles Rams 13 @ Tampa Bay Buccaneers 16,7,55,3,30,2,10,2,15
Seattle,11/13/2022,10,John Hussey,Seattle Seahawks 16 @ Tampa Bay Buccaneers 21,4,40,2,20,2,20,0,0
Cleveland,11/27/2022,12,Tra Blake,Tampa Bay Buccaneers 17 @ Cleveland Browns 23,9,70,5,35,3,25,1,10
New Orleans,12/05/2022,13,Clay Martin,New Orleans Saints 16 @ Tampa Bay Buccaneers 17,4,39,3,30,1,9,0,0
San Francisco,12/11/2022,14,Brad Allen,Tampa Bay Buccaneers 7 @ San Francisco 49ers 35,8,62,4,30,4,32,0,0
Cincinnati,12/18/2022,15,Adrian Hill,Cincinnati Bengals 34 @ Tampa Bay Buccaneers 23,7,58,4,41,3,17,0,0
Arizona,12/25/2022,16,John Hussey,Tampa Bay Buccaneers 19 @ Arizona Cardinals 16,5,30,5,30,0,0,0,0
Carolina,01/01/2023,17,Brad Rogers,Carolina Panthers 24 @ Tampa Bay Buccaneers 30,8,51,3,25,3,16,2,10
Atlanta,01/08/2023,18,Land Clark,Tampa Bay Buccaneers 17 @ Atlanta Falcons 30,3,30,2,15,1,15,0,0
Dallas,01/16/2023,Wildcard Weekend,Craig Wrolstad,Dallas Cowboys 31 @ Tampa Bay Buccaneers 14,3,34,1,14,2,20,0,0
Totals,,,,,102,827,57,430,36,332,9,65
