Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Arizona,09/09/2018,1.0,Walt Coleman,Washington Redskins 24 @ Arizona Cardinals 6,9,63,5,40,1,4,3,19
Indianapolis,09/16/2018,2.0,Clete Blakeman,Indianapolis Colts 21 @ Washington Redskins 9,7,90,3,18,2,52,2,20
Green Bay,09/23/2018,3.0,Craig Wrolstad,Green Bay Packers 17 @ Washington Redskins 31,6,66,5,45,1,21,0,0
New Orleans,10/08/2018,5.0,Carl Cheffers,Washington Redskins 19 @ New Orleans Saints 43,6,38,0,0,4,23,2,15
Carolina,10/14/2018,6.0,Clay Martin,Carolina Panthers 17 @ Washington Redskins 23,5,43,3,30,2,13,0,0
Dallas,10/21/2018,7.0,John Hussey,Dallas Cowboys 17 @ Washington Redskins 20,5,35,3,25,2,10,0,0
N.Y. Giants,10/28/2018,8.0,Bill Vinovich,Washington Redskins 20 @ New York Giants 13,8,90,5,35,2,50,1,5
Atlanta,11/04/2018,9.0,Walt Anderson,Atlanta Falcons 38 @ Washington Redskins 14,10,147,7,80,3,67,0,0
Tampa Bay,11/11/2018,10.0,Brad Allen,Washington Redskins 16 @ Tampa Bay Buccaneers 3,8,52,5,40,2,7,1,5
Houston,11/18/2018,11.0,Alex Kemp,Houston Texans 23 @ Washington Redskins 21,6,43,1,5,4,29,1,9
Dallas,11/22/2018,12.0,Ron Torbert,Washington Redskins 23 @ Dallas Cowboys 31,4,25,3,20,1,5,0,0
Philadelphia,12/03/2018,13.0,Tony Corrente,Washington Redskins 13 @ Philadelphia Eagles 28,10,69,7,45,3,24,0,0
N.Y. Giants,12/09/2018,14.0,Carl Cheffers,New York Giants 40 @ Washington Redskins 16,15,135,10,70,1,25,4,40
Jacksonville,12/16/2018,15.0,Clete Blakeman,Washington Redskins 16 @ Jacksonville Jaguars 13,6,48,6,48,0,0,0,0
Tennessee,12/22/2018,16.0,John Hussey,Washington Redskins 16 @ Tennessee Titans 25,8,49,3,19,4,20,1,10
Philadelphia,12/30/2018,17.0,Craig Wrolstad,Philadelphia Eagles 24 @ Washington Redskins 0,2,15,1,10,1,5,0,0
Totals,,,,,115,1008,67,530,33,355,15,123
