Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Pittsburgh,09/12/2021,1,John Hussey,Pittsburgh Steelers 23 @ Buffalo Bills 16,8,81,5,45,3,36,0,0
Miami,09/19/2021,2,Craig Wrolstad,Buffalo Bills 35 @ Miami Dolphins 0,6,53,3,17,3,36,0,0
Washington,09/26/2021,3,Tony Corrente,Washington Football Team 21 @ Buffalo Bills 43,5,30,2,10,2,10,1,10
Houston,10/03/2021,4,Ron Torbert,Houston Texans 0 @ Buffalo Bills 40,3,30,1,10,0,0,2,20
Kansas City,10/10/2021,5,Carl Cheffers,Buffalo Bills 38 @ Kansas City Chiefs 20,10,103,3,36,7,67,0,0
Tennessee,10/18/2021,6,Clete Blakeman,Buffalo Bills 31 @ Tennessee Titans 34,8,60,3,20,2,10,3,30
Miami,10/31/2021,8,Shawn Smith,Miami Dolphins 11 @ Buffalo Bills 26,9,80,5,50,3,25,1,5
Jacksonville,11/07/2021,9,Land Clark,Buffalo Bills 6 @ Jacksonville Jaguars 9,12,118,4,35,6,63,2,20
N.Y. Jets,11/14/2021,10,Scott Novak,Buffalo Bills 45 @ New York Jets 17,7,50,3,20,4,30,0,0
Indianapolis,11/21/2021,11,Brad Rogers,Indianapolis Colts 41 @ Buffalo Bills 15,7,56,3,20,4,36,0,0
New Orleans,11/25/2021,12,Brad Allen,Buffalo Bills 31 @ New Orleans Saints 6,4,35,3,20,1,15,0,0
New England,12/06/2021,13,Bill Vinovich,New England Patriots 14 @ Buffalo Bills 10,3,20,3,20,0,0,0,0
Tampa Bay,12/12/2021,14,Scott Novak,Buffalo Bills 27 @ Tampa Bay Buccaneers 33,7,65,2,10,5,55,0,0
Carolina,12/19/2021,15,Clete Blakeman,Carolina Panthers 14 @ Buffalo Bills 31,8,67,5,41,3,26,0,0
New England,12/26/2021,16,Shawn Smith,Buffalo Bills 33 @ New England Patriots 21,5,45,3,25,2,20,0,0
Atlanta,01/02/2022,17,Land Clark,Atlanta Falcons 15 @ Buffalo Bills 29,7,47,2,10,4,32,1,5
N.Y. Jets,01/09/2022,18,John Hussey,New York Jets 10 @ Buffalo Bills 27,4,40,2,25,0,0,2,15
New England,01/15/2022,Wildcard Weekend,Brad Allen,New England Patriots 17 @ Buffalo Bills 47,3,47,1,10,2,37,0,0
Kansas City,01/23/2022,Divisional Playoffs,John Hussey,Buffalo Bills 36 @ Kansas City Chiefs 42,3,15,1,5,2,10,0,0
Totals,,,,,119,1042,54,429,53,508,12,105
