Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
New Orleans,09/09/2012,1,David Scott,Washington Redskins 40 @ New Orleans Saints 32,12,127,5,45,5,67,2,15
St. Louis,09/16/2012,2,Wayne Elliott,Washington Redskins 28 @ St. Louis Rams 31,11,96,6,51,4,30,1,15
Cincinnati,09/23/2012,3,"Richard ""Matt"" Nicks",Cincinnati Bengals 38 @ Washington Redskins 31,6,60,3,35,2,15,1,10
Tampa Bay,09/30/2012,4,Al Riveron,Washington Redskins 24 @ Tampa Bay Buccaneers 22,8,73,5,53,1,5,2,15
Atlanta,10/07/2012,5,Bill Leavy,Atlanta Falcons 24 @ Washington Redskins 17,4,20,1,10,3,10,0,0
Minnesota,10/14/2012,6,Tony Corrente,Minnesota Vikings 26 @ Washington Redskins 38,7,66,4,31,2,30,1,5
N.Y. Giants,10/21/2012,7,Ed Hochuli,Washington Redskins 23 @ New York Giants 27,7,55,3,25,3,25,1,5
Pittsburgh,10/28/2012,8,Pete Morelli,Washington Redskins 12 @ Pittsburgh Steelers 27,7,55,3,15,3,35,1,5
Carolina,11/04/2012,9,Carl Cheffers,Carolina Panthers 21 @ Washington Redskins 13,13,97,8,60,4,32,1,5
Philadelphia,11/18/2012,11,Terry McAulay,Philadelphia Eagles 6 @ Washington Redskins 31,13,80,7,40,4,30,2,10
Dallas,11/22/2012,12,Bill Leavy,Washington Redskins 38 @ Dallas Cowboys 31,5,41,3,22,1,14,1,5
N.Y. Giants,12/03/2012,13,Jerome Boger,New York Giants 16 @ Washington Redskins 17,4,56,2,20,2,36,0,0
Baltimore,12/09/2012,14,John Parry,Baltimore Ravens 28 @ Washington Redskins 31,8,70,5,45,3,25,0,0
Cleveland,12/16/2012,15,Bill Vinovich,Washington Redskins 38 @ Cleveland Browns 21,6,45,5,40,1,5,0,0
Philadelphia,12/23/2012,16,Ed Hochuli,Washington Redskins 27 @ Philadelphia Eagles 20,3,24,1,5,0,0,2,19
Dallas,12/30/2012,17,Walt Anderson,Dallas Cowboys 18 @ Washington Redskins 28,2,20,1,5,0,0,1,15
Seattle,01/06/2013,Wildcard Weekend,Pete Morelli,Seattle Seahawks 24 @ Washington Redskins 14,3,15,0,0,2,10,1,5
Totals,,,,,119,1000,62,502,40,369,17,129
