Opponent,Date,Week,Ref Crew,Outcome,Total Count,Total Yards,Off Count,Off Yards,Def Count,Def Yards,ST Count,ST Yards
Pittsburgh,09/08/2024,1.0,Brad Rogers,Pittsburgh Steelers 18 @ Atlanta Falcons 10,5,34,3,24,1,5,1,5
Philadelphia,09/16/2024,2.0,Craig Wrolstad,Atlanta Falcons 22 @ Philadelphia Eagles 21,3,40,2,30,0,0,1,10
Kansas City,09/22/2024,3.0,Tra Blake,Kansas City Chiefs 22 @ Atlanta Falcons 17,6,44,3,20,2,14,1,10
New Orleans,09/29/2024,4.0,John Hussey,New Orleans Saints 24 @ Atlanta Falcons 26,9,76,6,51,3,25,0,0
Tampa Bay,10/03/2024,5.0,Ron Torbert,Tampa Bay Buccaneers 30 @ Atlanta Falcons 36,8,74,6,55,1,14,1,5
Carolina,10/13/2024,6.0,Clay Martin,Atlanta Falcons 38 @ Carolina Panthers 20,5,45,1,10,2,15,2,20
Seattle,10/20/2024,7.0,Bill Vinovich,Seattle Seahawks 34 @ Atlanta Falcons 14,9,72,5,30,4,42,0,0
Tampa Bay,10/27/2024,8.0,Shawn Hochuli,Atlanta Falcons 31 @ Tampa Bay Buccaneers 26,4,43,3,35,1,8,0,0
Dallas,11/03/2024,9.0,Scott Novak,Dallas Cowboys 21 @ Atlanta Falcons 27,4,26,3,25,1,1,0,0
New Orleans,11/10/2024,10.0,Carl Cheffers,Atlanta Falcons 17 @ New Orleans Saints 20,6,45,4,35,2,10,0,0
Denver,11/17/2024,11.0,Alan Eck,Atlanta Falcons 6 @ Denver Broncos 38,6,52,4,25,1,12,1,15
LA Chargers,12/01/2024,13.0,Clete Blakeman,Los Angeles Chargers 17 @ Atlanta Falcons 13,2,10,0,0,1,5,1,5
Minnesota,12/08/2024,14.0,Alex Kemp,Atlanta Falcons 21 @ Minnesota Vikings 42,12,127,7,50,4,72,1,5
Las Vegas,12/16/2024,15.0,Shawn Smith,Atlanta Falcons 15 @ Las Vegas Raiders 9,6,30,4,20,0,0,2,10
N.Y. Giants,12/22/2024,16.0,Tra Blake,New York Giants 7 @ Atlanta Falcons 34,3,30,2,25,1,5,0,0
Washington,12/29/2024,17.0,Alex Kemp,Atlanta Falcons 24 @ Washington Commanders 30,4,25,2,15,2,10,0,0
Carolina,01/05/2025,18.0,Land Clark,Carolina Panthers 44 @ Atlanta Falcons 38,7,55,4,40,1,5,2,10
Totals,,,,,99,828,59,490,27,243,13,95
